method,estimation_stage,J,h2,true_eta0,true_lambda,panel_seed,raw_eta0,selected_lambda,selected_L,eta0_finite,eta0_boundary,objective,converged,causal_correlation,achieved_h2,expected_z_1,expected_z_2,fit_seconds
collapsed-R,oracle_lambda,250,0.005,100,0.001,31,7.75286567075776,0.001,0,TRUE,interior,1235.81712091774,TRUE,-3.14953538140882e-05,0.005,29.0659788291105,-12.4575953601744,2.11099999999999
AIW-N,actual_selection,250,2e-04,200,0.001,31,165.545022881056,0.001,5,TRUE,interior,1592.57999278849,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,0.463000000000001
AIW-N,oracle_lambda_oracle_L,250,2e-04,200,0.001,31,169.549737047459,0.001,2,TRUE,interior,1592.32001655481,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,0.463000000000001
AIW-N,selected_lambda_oracle_L,250,2e-04,200,0.001,31,169.549737047459,0.001,2,TRUE,interior,1592.32001655481,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,0.463000000000001
collapsed-R,actual_selection,250,2e-04,200,0.001,31,141.812877474996,0.001,1,TRUE,interior,1589.16998417867,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,1.651
collapsed-R,oracle_lambda,250,2e-04,200,0.001,31,141.812877474996,0.001,1,TRUE,interior,1589.16998417867,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,1.651
AIW-N,actual_selection,250,0.001,200,0.001,31,88.0598408298287,0.001,5,TRUE,interior,1467.88674075922,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.498999999999999
AIW-N,oracle_lambda_oracle_L,250,0.001,200,0.001,31,88.6534205105231,0.001,2,TRUE,interior,1466.64567872789,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.498999999999999
AIW-N,selected_lambda_oracle_L,250,0.001,200,0.001,31,88.6534205105231,0.001,2,TRUE,interior,1466.64567872789,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.498999999999999
collapsed-R,actual_selection,250,0.001,200,0.001,31,67.9520934360582,0.001,1,TRUE,interior,1465.4280217944,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.688000000000002
collapsed-R,oracle_lambda,250,0.001,200,0.001,31,67.9520934360582,0.001,1,TRUE,interior,1465.4280217944,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.688000000000002
AIW-N,actual_selection,250,0.005,200,0.001,31,79.0938824860294,0.002,1,TRUE,interior,1287.31772885838,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,0.693999999999999
AIW-N,oracle_lambda_oracle_L,250,0.005,200,0.001,31,76.4722524379872,0.001,2,TRUE,interior,1284.86954134764,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,0.693999999999999
AIW-N,selected_lambda_oracle_L,250,0.005,200,0.001,31,99.501253270945,0.002,2,TRUE,interior,1287.00365548851,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,0.693999999999999
collapsed-R,actual_selection,250,0.005,200,0.001,31,74.9961636734122,0.002,1,TRUE,interior,1284.00428803309,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,2.296
collapsed-R,oracle_lambda,250,0.005,200,0.001,31,56.7433821319486,0.001,1,TRUE,interior,1282.6200344349,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,2.296
AIW-N,actual_selection,250,2e-04,500,0.001,31,Inf,0.001,2,FALSE,normal_limit,1629.2213481743,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.554000000000002
AIW-N,oracle_lambda_oracle_L,250,2e-04,500,0.001,31,Inf,0.001,2,FALSE,normal_limit,1629.2213481743,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.554000000000002
AIW-N,selected_lambda_oracle_L,250,2e-04,500,0.001,31,Inf,0.001,2,FALSE,normal_limit,1629.2213481743,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.554000000000002
collapsed-R,actual_selection,250,2e-04,500,0.001,31,1e+06,0.001,1,TRUE,interior,1626.68184683773,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.957999999999995
collapsed-R,oracle_lambda,250,2e-04,500,0.001,31,1e+06,0.001,1,TRUE,interior,1626.68184683773,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.957999999999995
AIW-N,actual_selection,250,0.001,500,0.001,31,633.528865205129,0.001,5,TRUE,interior,1576.24036397454,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,0.522000000000002
AIW-N,oracle_lambda_oracle_L,250,0.001,500,0.001,31,506.961180873678,0.001,2,TRUE,interior,1575.15012951649,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,0.522000000000002
AIW-N,selected_lambda_oracle_L,250,0.001,500,0.001,31,506.961180873678,0.001,2,TRUE,interior,1575.15012951649,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,0.522000000000002
collapsed-R,actual_selection,250,0.001,500,0.001,31,528.016169232214,0.001,1,TRUE,interior,1574.26783268107,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,2.28899999999999
collapsed-R,oracle_lambda,250,0.001,500,0.001,31,528.016169232214,0.001,1,TRUE,interior,1574.26783268107,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,2.28899999999999
AIW-N,actual_selection,250,0.005,500,0.001,31,504.726539465399,0.002,2,TRUE,interior,1451.25851610603,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,0.534999999999997
AIW-N,oracle_lambda_oracle_L,250,0.005,500,0.001,31,350.899488487969,0.001,2,TRUE,interior,1447.60061148413,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,0.534999999999997
AIW-N,selected_lambda_oracle_L,250,0.005,500,0.001,31,504.726539465399,0.002,2,TRUE,interior,1451.25851610603,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,0.534999999999997
collapsed-R,actual_selection,250,0.005,500,0.001,31,505.437756839024,0.002,2,TRUE,interior,1449.8535701457,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,1.566
collapsed-R,oracle_lambda,250,0.005,500,0.001,31,350.488483715445,0.001,2,TRUE,interior,1445.98834662358,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,1.566
AIW-N,actual_selection,250,2e-04,1000,0.001,31,646.792440141345,0.001,5,TRUE,interior,1618.08163978859,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,0.467999999999996
AIW-N,oracle_lambda_oracle_L,250,2e-04,1000,0.001,31,794.169168780386,0.001,2,TRUE,interior,1618.01360799029,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,0.467999999999996
AIW-N,selected_lambda_oracle_L,250,2e-04,1000,0.001,31,794.169168780386,0.001,2,TRUE,interior,1618.01360799029,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,0.467999999999996
collapsed-R,actual_selection,250,2e-04,1000,0.001,31,3151.14229406263,0.001,1,TRUE,interior,1617.16600610078,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,1.262
collapsed-R,oracle_lambda,250,2e-04,1000,0.001,31,3151.14229406263,0.001,1,TRUE,interior,1617.16600610078,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,1.262
AIW-N,actual_selection,250,0.001,1000,0.001,31,606.555947371948,0.001,5,TRUE,interior,1584.50723767944,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,0.463999999999999
AIW-N,oracle_lambda_oracle_L,250,0.001,1000,0.001,31,616.9897602696,0.001,2,TRUE,interior,1584.32045833198,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,0.463999999999999
AIW-N,selected_lambda_oracle_L,250,0.001,1000,0.001,31,616.9897602696,0.001,2,TRUE,interior,1584.32045833198,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,0.463999999999999
collapsed-R,actual_selection,250,0.001,1000,0.001,31,559.983541884786,0.001,1,TRUE,interior,1582.47792934647,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,2.001
collapsed-R,oracle_lambda,250,0.001,1000,0.001,31,559.983541884786,0.001,1,TRUE,interior,1582.47792934647,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,2.001
AIW-N,actual_selection,250,0.005,1000,0.001,31,603.908346914109,0.001,4,TRUE,interior,1492.71516829223,TRUE,5.41223382655426e-05,0.005,29.0660225683911,12.4581509657328,0.564999999999998
AIW-N,oracle_lambda_oracle_L,250,0.005,1000,0.001,31,578.791127299817,0.001,2,TRUE,interior,1492.60114183078,TRUE,5.41223382655426e-05,0.005,29.0660225683911,12.4581509657328,0.564999999999998
AIW-N,selected_lambda_oracle_L,250,0.005,1000,0.001,31,578.791127299817,0.001,2,TRUE,interior,1492.60114183078,TRUE,5.41223382655426e-05,0.005,29.0660225683911,12.4581509657328,0.564999999999998
collapsed-R,actual_selection,250,0.005,1000,0.001,31,575.64044724714,0.001,2,TRUE,interior,1491.17531802577,TRUE,5.41223382655426e-05,0.005,29.0660225683911,12.4581509657328,1.24799999999998
collapsed-R,oracle_lambda,250,0.005,1000,0.001,31,575.64044724714,0.001,2,TRUE,interior,1491.17531802577,TRUE,5.41223382655426e-05,0.005,29.0660225683911,12.4581509657328,1.24799999999998
