J,panel_seed,true_eta0,true_L,true_lambda,h2,N,N0,causal,maximum_abs_causal_ld,minimum_expected_abs_z,maximum_expected_abs_z,achieved_h2,method,raw_eta0,selected_lambda,selected_model_L,raw_pure_L,eta0_boundary,converged,fit_seconds,finite_eta0,log_ratio,log_J_centered,calibration_group
500,51,5000,2,0.001,0.001,200000,2000,124;332,0.002085022136909,8.20404956981333,11.502138872613,0.001,AIW-N,3984.17379831456,0.001,5,2,interior,TRUE,1.08300000000001,TRUE,0.227107949588312,0,500:51
500,51,5000,3,0.001,0.001,200000,2000,124;332;77,0.0106838820972327,4.80919175243491,10.8670991636946,0.001,AIW-N,7961.12856998067,0.001,5,3,interior,TRUE,1.016,TRUE,-0.465132857520661,0,500:51
500,52,20,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,9.63853163350722,0.006,1,1,interior,TRUE,1.181,TRUE,0.729963496709032,0,500:52
500,52,20,2,0.001,0.001,200000,2000,124;276,0.00187637712193885,8.20564169199243,11.5027183028969,0.001,AIW-N,7.04186331418216,0.004,1,1,interior,TRUE,1.071,TRUE,1.0438594630944,0,500:52
500,52,20,3,0.001,0.001,200000,2000,124;276;347,0.0306339980684326,5.09227475073551,10.8449254373438,0.001,AIW-N,7.97274308984354,0.004,1,1,interior,TRUE,1.424,TRUE,0.919703663073353,0,500:52
500,52,50,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,45.9318907754675,0.002,1,1,interior,TRUE,1.195,TRUE,0.0848633414786368,0,500:52
500,52,50,2,0.001,0.001,200000,2000,124;399,0.00602709980834342,8.17392427523519,11.4911909041914,0.001,AIW-N,36.9218529171658,0.002,1,1,interior,TRUE,1.052,TRUE,0.303219409697318,0,500:52
500,52,50,3,0.001,0.001,200000,2000,124;399;268,0.0238560082073969,4.77844736762144,10.9268760817958,0.001,AIW-N,28.7044214333504,0.002,1,1,interior,TRUE,1.178,TRUE,0.554971837616954,0,500:52
500,52,100,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,63.9975609889927,0.002,1,1,interior,TRUE,1.17,TRUE,0.446325212901596,0,500:52
500,52,100,2,0.001,0.001,200000,2000,124;79,0.00224920820554828,8.23707502842532,11.5141750487395,0.001,AIW-N,123.357931278161,0.006,2,2,interior,TRUE,1.273,TRUE,-0.209919953891898,0,500:52
500,52,100,3,0.001,0.001,200000,2000,124;79;278,0.0162456781988128,4.7662752888105,10.916396332927,0.001,AIW-N,89.0455169859795,0.004,2,2,interior,TRUE,1,TRUE,0.116022520181311,0,500:52
500,52,200,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,341.525017365003,0.002,5,1,interior,TRUE,1.053,TRUE,-0.535103567070995,0,500:52
500,52,200,2,0.001,0.001,200000,2000,124;293,0.0012679986660913,8.22960734813701,11.5114503134326,0.001,AIW-N,169.182364733571,0.001,2,2,interior,TRUE,0.960000000000001,TRUE,0.167340152150921,0,500:52
500,52,200,3,0.001,0.001,200000,2000,124;293;168,0.0163858695168412,4.68753658297135,10.8222355421039,0.001,AIW-N,153.637030538925,0.001,3,3,interior,TRUE,0.965999999999998,TRUE,0.263724490652806,0,500:52
500,52,500,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,937.09837899231,0.002,5,1,interior,TRUE,1.11,TRUE,-0.628180171893168,0,500:52
500,52,500,2,0.001,0.001,200000,2000,124;381,0.000512202036946397,8.22385169970146,11.5093514945829,0.001,AIW-N,330.572348070366,0.001,5,2,interior,TRUE,1.12,TRUE,0.413782558183861,0,500:52
500,52,500,3,0.001,0.001,200000,2000,124;381;204,0.0118619322380596,4.62567945283297,10.9012679744617,0.001,AIW-N,585.362700040666,0.002,5,3,interior,TRUE,1.054,TRUE,-0.157623556758542,0,500:52
500,52,1000,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,605.357699066466,0.001,5,1,interior,TRUE,1.133,TRUE,0.501935757537305,0,500:52
500,52,1000,2,0.001,0.001,200000,2000,124;413,0.00030278462893613,8.22225637294603,11.5087699448772,0.001,AIW-N,725.205706979885,0.001,5,2,interior,TRUE,1.019,TRUE,0.321299930606916,0,500:52
500,52,1000,3,0.001,0.001,200000,2000,124;413;340,0.00465394849286318,4.67016730107651,10.8848006029085,0.001,AIW-N,671.630683582249,0.001,4,3,interior,TRUE,0.942,TRUE,0.398046667534937,0,500:52
500,52,2000,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,638.001392588949,0.001,3,1,interior,TRUE,1.035,TRUE,1.14256199345837,0,500:52
500,52,2000,2,0.001,0.001,200000,2000,124;45,0.000198812114846513,8.22146423038799,11.5084812135497,0.001,AIW-N,686.101903977423,0.001,4,2,interior,TRUE,1.08900000000001,TRUE,1.06987629477632,0,500:52
500,52,2000,3,0.001,0.001,200000,2000,124;45;285,0.0124638341938906,4.46315432677592,10.87045692031,0.001,AIW-N,605.067424540118,0.001,5,2,interior,TRUE,0.990000000000002,TRUE,1.19556256219998,0,500:52
500,52,5000,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,AIW-N,3270.9183571757,0.001,1,1,interior,TRUE,1.01300000000001,TRUE,0.424367123781003,0,500:52
500,52,5000,2,0.001,0.001,200000,2000,124;62,0.000155458856103712,8.21876468598347,11.5074973999556,0.001,AIW-N,2740.67451081602,0.001,2,2,interior,TRUE,1.008,TRUE,0.601233850498772,0,500:52
500,52,5000,3,0.001,0.001,200000,2000,124;62;172,0.00471887732607626,4.67928291001035,10.8542727216446,0.001,AIW-N,3038.50748965032,0.001,3,2,interior,TRUE,1.068,TRUE,0.498071474926862,0,500:52
1000,51,20,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,11.9622088899893,0.006,1,1,interior,TRUE,2.395,TRUE,0.51397985228613,0.693147180559945,1000:51
1000,51,20,2,0.001,0.001,200000,2000,249;367,0.00206371860163356,8.20421214295255,11.5021980349847,0.001,AIW-N,9.00987942075958,0.006,1,0,interior,TRUE,3.023,TRUE,0.797410584846871,0.693147180559945,1000:51
1000,51,20,3,0.001,0.001,200000,2000,249;367;856,0.00355934043937113,4.67709804738348,10.8715467859242,0.001,AIW-N,9.79359583732842,0.008,1,1,interior,TRUE,2.95,TRUE,0.714003587479396,0.693147180559945,1000:51
1000,51,50,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,31.7267090088279,0.01,1,1,interior,TRUE,2.418,TRUE,0.454864123812002,0.693147180559945,1000:51
1000,51,50,2,0.001,0.001,200000,2000,249;151,0.00134973263063647,8.23022959666212,11.5116772837227,0.001,AIW-N,26.5477873620277,0.01,1,1,interior,TRUE,3.096,TRUE,0.633076599743077,0.693147180559945,1000:51
1000,51,50,3,0.001,0.001,200000,2000,249;151;741,0.0304189958525954,4.20816241489102,10.8545428116041,0.001,AIW-N,27.0155236290451,0.01,1,1,interior,TRUE,3.402,TRUE,0.615611355419904,0.693147180559945,1000:51
1000,51,100,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,63.9960420297535,0.004,1,1,interior,TRUE,3.185,TRUE,0.446348947825896,0.693147180559945,1000:51
1000,51,100,2,0.001,0.001,200000,2000,249;704,0.000419085928081727,8.22314237693134,11.5090929125202,0.001,AIW-N,62.4907408057992,0.004,1,1,interior,TRUE,3.811,TRUE,0.470151787327816,0.693147180559945,1000:51
1000,51,100,3,0.001,0.001,200000,2000,249;704;606,0.0037578650476648,4.70797673800038,10.865187324958,0.001,AIW-N,60.2726875877477,0.004,1,1,interior,TRUE,3.341,TRUE,0.506291127024309,0.693147180559945,1000:51
1000,51,200,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,198.160031710075,0.002,4,1,interior,TRUE,2.82,TRUE,0.00924242134436248,0.693147180559945,1000:51
1000,51,200,2,0.001,0.001,200000,2000,249;134,0.00166179779012938,8.23260504966556,11.5125438664718,0.001,AIW-N,205.169845942989,0.002,5,2,interior,TRUE,2.922,TRUE,-0.0255207863548588,0.693147180559945,1000:51
1000,51,200,3,0.001,0.001,200000,2000,249;134;633,0.00373649639059121,4.60316305817708,10.8683091454833,0.001,AIW-N,210.892063889046,0.002,5,2,interior,TRUE,3.031,TRUE,-0.0530290904944231,0.693147180559945,1000:51
1000,51,500,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,534.618067559258,0.002,5,1,interior,TRUE,2.978,TRUE,-0.0669445011186829,0.693147180559945,1000:51
1000,51,500,2,0.001,0.001,200000,2000,249;90,0.000269431428189713,8.22200226893748,11.5086773232115,0.001,AIW-N,640.513587118561,0.002,5,2,interior,TRUE,2.823,TRUE,-0.24766223598946,0.693147180559945,1000:51
1000,51,500,3,0.001,0.001,200000,2000,249;90;380,0.0114287897791573,4.54577747148934,10.8450277372074,0.001,AIW-N,794.584735236048,0.002,5,2,interior,TRUE,2.801,TRUE,-0.463211534147111,0.693147180559945,1000:51
1000,51,1000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,514.257734822225,0.001,1,1,interior,TRUE,2.645,TRUE,0.665030709585568,0.693147180559945,1000:51
1000,51,1000,2,0.001,0.001,200000,2000,249;347,9.6703761302826e-05,8.21921244635655,11.5076605638251,0.001,AIW-N,648.926881557627,0.001,5,2,interior,TRUE,2.56399999999999,TRUE,0.43243523186443,0.693147180559945,1000:51
1000,51,1000,3,0.001,0.001,200000,2000,249;347;674,0.00987822716608655,4.54689967414306,10.8770975712604,0.001,AIW-N,665.403943374103,0.001,5,2,interior,TRUE,3.277,TRUE,0.407360989094157,0.693147180559945,1000:51
1000,51,2000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,940.299339980889,0.001,5,1,interior,TRUE,2.53099999999999,TRUE,0.754704188183269,0.693147180559945,1000:51
1000,51,2000,2,0.001,0.001,200000,2000,249;826,0.000418545891522892,8.22313826300448,11.5090914128453,0.001,AIW-N,1019.31842855826,0.001,5,2,interior,TRUE,3.01900000000001,TRUE,0.674012983909585,0.693147180559945,1000:51
1000,51,2000,3,0.001,0.001,200000,2000,249;826;465,0.00799926434067568,4.69142424168954,10.8946253477411,0.001,AIW-N,1024.00129373896,0.001,5,2,interior,TRUE,3.154,TRUE,0.669429390526474,0.693147180559945,1000:51
1000,51,5000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,Inf,0.001,5,1,normal_limit,TRUE,2.79700000000001,FALSE,-Inf,0.693147180559945,1000:51
1000,51,5000,2,0.001,0.001,200000,2000,249;680,0.00140164478944428,8.2092633914506,11.5040366790694,0.001,AIW-N,17842.8916975084,0.001,5,2,interior,TRUE,2.973,TRUE,-1.27216729225,0.693147180559945,1000:51
1000,51,5000,3,0.001,0.001,200000,2000,249;680;444,0.00237740610418859,4.65181643170206,10.8527963605616,0.001,AIW-N,Inf,0.001,5,2,normal_limit,TRUE,3.05399999999999,FALSE,-Inf,0.693147180559945,1000:51
1000,52,20,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,22.9497796724751,0.006,1,1,interior,TRUE,2.602,TRUE,-0.137576062578598,0.693147180559945,1000:52
1000,52,20,2,0.001,0.001,200000,2000,249;380,0.000134594395136313,8.22097494143624,11.508302880869,0.001,AIW-N,15.5606283925143,0.006,1,1,interior,TRUE,2.683,TRUE,0.250988370496176,0.693147180559945,1000:52
1000,52,20,3,0.001,0.001,200000,2000,249;380;714,0.0241173931929995,4.36621843025737,10.8904635657345,0.001,AIW-N,16.8180826092445,0.006,1,1,interior,TRUE,3.857,TRUE,0.173277620201222,0.693147180559945,1000:52
1000,52,50,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,32.4767993616961,0.004,1,1,interior,TRUE,3.834,TRUE,0.431497036809934,0.693147180559945,1000:52
1000,52,50,2,0.001,0.001,200000,2000,249;880,0.00118868661426253,8.2290035036567,11.5112300682987,0.001,AIW-N,24.4373820110073,0.004,1,1,interior,TRUE,3.129,TRUE,0.715908995888292,0.693147180559945,1000:52
1000,52,50,3,0.001,0.001,200000,2000,249;880;542,0.00969142825586885,4.51040210397586,10.8739079662004,0.001,AIW-N,20.4310261896901,0.004,1,1,interior,TRUE,3.516,TRUE,0.89496836831088,0.693147180559945,1000:52
1000,52,100,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,178.775792232759,0.006,1,1,interior,TRUE,2.648,TRUE,-0.580962277388145,0.693147180559945,1000:52
1000,52,100,2,0.001,0.001,200000,2000,249;471,0.00057045281652837,8.22429540812862,11.5095132559044,0.001,AIW-N,106.046597191429,0.004,2,2,interior,TRUE,3.054,TRUE,-0.0587084076754536,0.693147180559945,1000:52
1000,52,100,3,0.001,0.001,200000,2000,249;471;900,0.00807669767676241,4.57194969000609,10.8783546182384,0.001,AIW-N,40.5207822188806,0.004,1,1,interior,TRUE,3.232,TRUE,0.903355202280597,0.693147180559945,1000:52
1000,52,200,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,231.536219153714,0.002,5,1,interior,TRUE,3.079,TRUE,-0.146418948968273,0.693147180559945,1000:52
1000,52,200,2,0.001,0.001,200000,2000,249;104,0.00110452865153437,8.22836272784933,11.5109963659657,0.001,AIW-N,196.882651240961,0.002,2,2,interior,TRUE,2.79000000000001,TRUE,0.0157094942771518,0.693147180559945,1000:52
1000,52,200,3,0.001,0.001,200000,2000,249;104;414,0.0085851649093118,4.79477172677096,10.8697861445269,0.001,AIW-N,185.674865121964,0.002,2,2,interior,TRUE,2.934,TRUE,0.0743202594129535,0.693147180559945,1000:52
1000,52,500,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,415.07517553565,0.002,4,2,interior,TRUE,3.014,TRUE,0.186148448727389,0.693147180559945,1000:52
1000,52,500,2,0.001,0.001,200000,2000,249;360,0.000143761098041723,8.22104478591922,11.5083283368267,0.001,AIW-N,433.122394492147,0.002,5,3,interior,TRUE,2.941,TRUE,0.143587744098664,0.693147180559945,1000:52
1000,52,500,3,0.001,0.001,200000,2000,249;360;603,0.00980134896719442,4.52446410642434,10.8733138108775,0.001,AIW-N,319.247117882078,0.002,3,2,interior,TRUE,3.34299999999999,TRUE,0.448642631327653,0.693147180559945,1000:52
1000,52,1000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,601.641122271339,0.001,5,1,interior,TRUE,2.76599999999999,TRUE,0.508094153843266,0.693147180559945,1000:52
1000,52,1000,2,0.001,0.001,200000,2000,249;360,0.000466018655102724,8.21639766620548,11.5066349672706,0.001,AIW-N,718.170542777348,0.001,5,2,interior,TRUE,2.8,TRUE,0.331048213378915,0.693147180559945,1000:52
1000,52,1000,3,0.001,0.001,200000,2000,249;360;674,0.00724349855807895,4.54619390919229,10.86252068742,0.001,AIW-N,517.966285868144,0.001,3,3,interior,TRUE,3.072,TRUE,0.65784512403742,0.693147180559945,1000:52
1000,52,2000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,461.204252266455,0.001,4,1,interior,TRUE,3.04400000000001,TRUE,1.46706145118436,0.693147180559945,1000:52
1000,52,2000,2,0.001,0.001,200000,2000,249;579,1.60616751371258e-05,8.21982697276006,11.507884507937,0.001,AIW-N,504.992125603778,0.001,5,2,interior,TRUE,2.955,TRUE,1.3763596232521,0.693147180559945,1000:52
1000,52,2000,3,0.001,0.001,200000,2000,249;579;917,0.012031774865947,4.84893289767092,10.8641656822363,0.001,AIW-N,513.417469154298,0.001,3,2,interior,TRUE,2.708,TRUE,1.35981316528288,0.693147180559945,1000:52
1000,52,5000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,2464.11708782443,0.001,3,1,interior,TRUE,2.78,TRUE,0.707604348482573,0.693147180559945,1000:52
1000,52,5000,2,0.001,0.001,200000,2000,249;758,0.000159916497490275,8.2187307144677,11.5074850210044,0.001,AIW-N,3342.51524092338,0.001,4,2,interior,TRUE,2.993,TRUE,0.4027143227128,0.693147180559945,1000:52
1000,52,5000,3,0.001,0.001,200000,2000,249;758;502,0.00235470159652057,4.67069399386449,10.8604228625541,0.001,AIW-N,3484.88848616308,0.001,5,3,interior,TRUE,3.536,TRUE,0.361001866965109,0.693147180559945,1000:52
2000,51,20,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,15.6502401755115,0.006,1,1,interior,TRUE,8.161,TRUE,0.245246010007536,1.38629436111989,2000:51
2000,51,20,2,0.001,0.001,200000,2000,497;895,0.00242649172993789,8.23842372879582,11.5146673442425,0.001,AIW-N,14.0485871415795,0.006,1,1,interior,TRUE,7.06,TRUE,0.353210442148848,1.38629436111989,2000:51
2000,51,20,3,0.001,0.001,200000,2000,497;895;673,0.00944776779803929,4.67640291474561,10.9099742086272,0.001,AIW-N,12.1994787033364,0.006,1,1,interior,TRUE,7.394,TRUE,0.494339051962421,1.38629436111989,2000:51
2000,51,50,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,54.8497402618516,0.004,1,1,interior,TRUE,8.035,TRUE,-0.0925744458552926,1.38629436111989,2000:51
2000,51,50,2,0.001,0.001,200000,2000,497;1435,0.000413824151957514,8.22310229335228,11.5090783006316,0.001,AIW-N,27.3464350549237,0.004,1,1,interior,TRUE,7.33000000000001,TRUE,0.603436830396846,1.38629436111989,2000:51
2000,51,50,3,0.001,0.001,200000,2000,497;1435;1159,0.0185202494142719,4.83257842768336,10.9033084180067,0.001,AIW-N,22.8022152078032,0.004,1,1,interior,TRUE,9.557,TRUE,0.785165315950324,1.38629436111989,2000:51
2000,51,100,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,96.7495965181755,0.002,1,1,interior,TRUE,8.381,TRUE,0.0330440244416721,1.38629436111989,2000:51
2000,51,100,2,0.001,0.001,200000,2000,497;747,0.000238550316540127,8.22176699341332,11.5085915664719,0.001,AIW-N,108.469762112937,0.002,2,2,interior,TRUE,7.11,TRUE,-0.0813012579477457,1.38629436111989,2000:51
2000,51,100,3,0.001,0.001,200000,2000,497;747;1469,0.012217282822188,4.7217407133189,10.9051438218988,0.001,AIW-N,60.0198023346861,0.002,1,1,interior,TRUE,7.968,TRUE,0.510495639305417,1.38629436111989,2000:51
2000,51,200,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,250.864884015812,0.002,5,1,interior,TRUE,7.593,TRUE,-0.226597116948552,1.38629436111989,2000:51
2000,51,200,2,0.001,0.001,200000,2000,497;1590,0.00143128333661976,8.20903731658743,11.5039543703753,0.001,AIW-N,188.42531827317,0.002,2,2,interior,TRUE,7.231,TRUE,0.0596156276960338,1.38629436111989,2000:51
2000,51,200,3,0.001,0.001,200000,2000,497;1590;1806,0.0191694180333838,4.53023439822909,10.8087559307629,0.001,AIW-N,155.493384442708,0.002,2,2,interior,TRUE,6.87100000000001,TRUE,0.251714179610557,1.38629436111989,2000:51
2000,51,500,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,463.954744800919,0.002,5,1,interior,TRUE,9.75,TRUE,0.0748210837092049,1.38629436111989,2000:51
2000,51,500,2,0.001,0.001,200000,2000,497;322,0.000458700987780112,8.21645344584832,11.5066552886817,0.001,AIW-N,514.886544729589,0.002,5,2,interior,TRUE,8.63899999999998,TRUE,-0.0293384764756617,1.38629436111989,2000:51
2000,51,500,3,0.001,0.001,200000,2000,497;322;1692,0.00364888035408703,4.70374598770757,10.8685941208172,0.001,AIW-N,509.469639860767,0.002,5,3,interior,TRUE,7.024,TRUE,-0.0187621643606652,1.38629436111989,2000:51
2000,51,1000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,545.537235001155,0.001,5,1,interior,TRUE,6.114,TRUE,0.605984217557938,1.38629436111989,2000:51
2000,51,1000,2,0.001,0.001,200000,2000,497;173,0.000584319164370655,8.21549586894017,11.5063064423468,0.001,AIW-N,445.998815395124,0.001,5,2,interior,TRUE,6.214,TRUE,0.807438983030345,1.38629436111989,2000:51
2000,51,1000,3,0.001,0.001,200000,2000,497;173;1665,0.00183231557388722,4.62955346499394,10.8637996862648,0.001,AIW-N,420.535333257395,0.001,5,2,interior,TRUE,6.387,TRUE,0.866226776327735,1.38629436111989,2000:51
2000,51,2000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,1378.99928113325,0.001,4,1,interior,TRUE,5.85499999999999,TRUE,0.371789103044602,1.38629436111989,2000:51
2000,51,2000,2,0.001,0.001,200000,2000,497;1658,4.69837196399291e-05,8.22030738069889,11.5080595855725,0.001,AIW-N,2001.54727996267,0.001,5,2,interior,TRUE,6.67599999999999,TRUE,-0.000773340876181194,1.38629436111989,2000:51
2000,51,2000,3,0.001,0.001,200000,2000,497;1658;828,0.00367079733724254,4.64051728985939,10.8537801683086,0.001,AIW-N,2352.92188724817,0.001,5,2,interior,TRUE,6.352,TRUE,-0.162510731544645,1.38629436111989,2000:51
2000,51,5000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,4369.84203558373,0.001,5,1,interior,TRUE,5.886,TRUE,0.134711051443615,1.38629436111989,2000:51
2000,51,5000,2,0.001,0.001,200000,2000,497;828,3.38758337736998e-05,8.22020749994366,11.5080231848713,0.001,AIW-N,4634.86684507229,0.001,5,2,interior,TRUE,6.34199999999999,TRUE,0.0758304419686873,1.38629436111989,2000:51
2000,51,5000,3,0.001,0.001,200000,2000,497;828;1732,0.00270684540059594,4.68960435431489,10.8636749464309,0.001,AIW-N,5527.3592450583,0.001,5,3,interior,TRUE,6.179,TRUE,-0.100272256505981,1.38629436111989,2000:51
2000,52,20,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,16.193877654711,0.008,1,1,interior,TRUE,7.91,TRUE,0.21109902529508,1.38629436111989,2000:52
2000,52,20,2,0.001,0.001,200000,2000,497;1091,0.000805090294674133,8.21381274343847,11.5056933507621,0.001,AIW-N,14.4790332099276,0.006,1,1,interior,TRUE,6.797,TRUE,0.323030656095647,1.38629436111989,2000:52
2000,52,20,3,0.001,0.001,200000,2000,497;1091;1779,0.0100978918073702,4.75109204824227,10.8842249799205,0.001,AIW-N,13.9652237165262,0.006,1,1,interior,TRUE,7.25,TRUE,0.359162054483792,1.38629436111989,2000:52
2000,52,50,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,27.4979911579854,0.004,1,1,interior,TRUE,9.01,TRUE,0.597910052224345,1.38629436111989,2000:52
2000,52,50,2,0.001,0.001,200000,2000,497;1570,0.00188495119358875,8.20557626984367,11.5026944917937,0.001,AIW-N,20.4074237333774,0.004,1,1,interior,TRUE,8.68,TRUE,0.896124262277721,1.38629436111989,2000:52
2000,52,50,3,0.001,0.001,200000,2000,497;1570;1827,0.0171027901649254,4.69646203749117,10.8102941163975,0.001,AIW-N,18.0079272586955,0.004,1,1,interior,TRUE,7.80199999999999,TRUE,1.02121094122017,1.38629436111989,2000:52
2000,52,100,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,78.7453911387984,0.002,1,1,interior,TRUE,8.111,TRUE,0.238950435216625,1.38629436111989,2000:52
2000,52,100,2,0.001,0.001,200000,2000,497;1125,0.000607603660174581,8.22457838440533,11.5096164230051,0.001,AIW-N,76.921956765332,0.002,2,2,interior,TRUE,7.01000000000001,TRUE,0.262378826624203,1.38629436111989,2000:52
2000,52,100,3,0.001,0.001,200000,2000,497;1125;956,0.0210991305896223,4.46412320577174,10.8238291451043,0.001,AIW-N,70.3580177460927,0.002,2,2,interior,TRUE,7.61000000000001,TRUE,0.35157343953873,1.38629436111989,2000:52
2000,52,200,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,222.7710139813,0.002,5,1,interior,TRUE,6.22799999999999,TRUE,-0.107827034214307,1.38629436111989,2000:52
2000,52,200,2,0.001,0.001,200000,2000,497;1267,0.00116873066280646,8.21103983315096,11.5046834993049,0.001,AIW-N,197.475346888933,0.002,5,2,interior,TRUE,7.932,TRUE,0.0127036158770784,1.38629436111989,2000:52
2000,52,200,3,0.001,0.001,200000,2000,497;1267;1806,0.00990171789927971,4.77792223073136,10.8529634217315,0.001,AIW-N,158.506498380716,0.002,3,3,interior,TRUE,6.161,TRUE,0.232521774823727,1.38629436111989,2000:52
2000,52,500,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,1486.89567374503,0.002,1,1,interior,TRUE,5.76100000000002,TRUE,-1.08983768669644,1.38629436111989,2000:52
2000,52,500,2,0.001,0.001,200000,2000,497;1705,0.000161707494839666,8.22118152481512,11.5083781740043,0.001,AIW-N,1237.30245844151,0.002,2,2,interior,TRUE,6.25799999999998,TRUE,-0.906080753736289,1.38629436111989,2000:52
2000,52,500,3,0.001,0.001,200000,2000,497;1705;1030,0.00213897934453701,4.63222157961734,10.8689449363312,0.001,AIW-N,1236.59870082835,0.002,3,3,interior,TRUE,6.19699999999997,TRUE,-0.905511808101976,1.38629436111989,2000:52
2000,52,1000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,489.184370631115,0.001,3,1,interior,TRUE,5.11999999999998,TRUE,0.715015824512047,1.38629436111989,2000:52
2000,52,1000,2,0.001,0.001,200000,2000,497;281,0.00176930797806995,8.20645862095415,11.5030156449195,0.001,AIW-N,503.415377981379,0.001,5,2,interior,TRUE,5.57300000000001,TRUE,0.686339648512748,1.38629436111989,2000:52
2000,52,1000,3,0.001,0.001,200000,2000,497;281;1422,0.00537005906557784,4.69483656016743,10.875707972059,0.001,AIW-N,489.58985781463,0.001,4,2,interior,TRUE,5.54499999999999,TRUE,0.714187263246481,1.38629436111989,2000:52
2000,52,2000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,1157.97641305441,0.001,5,1,interior,TRUE,5.06799999999998,TRUE,0.546473170308806,1.38629436111989,2000:52
2000,52,2000,2,0.001,0.001,200000,2000,497;308,0.000327088720566399,8.22244153183821,11.5088374371765,0.001,AIW-N,1388.27929263509,0.001,5,2,interior,TRUE,5.52099999999999,TRUE,0.365082119239526,1.38629436111989,2000:52
2000,52,2000,3,0.001,0.001,200000,2000,497;308;1435,0.00253030846531975,4.69162552064136,10.8688882410198,0.001,AIW-N,1388.85514292337,0.001,3,2,interior,TRUE,5.803,TRUE,0.364667410978262,1.38629436111989,2000:52
2000,52,5000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,3580.95832410664,0.001,5,1,interior,TRUE,5.328,TRUE,0.333807459545668,1.38629436111989,2000:52
2000,52,5000,2,0.001,0.001,200000,2000,497;1482,0.000697843723001067,8.22526570800987,11.5098670174272,0.001,AIW-N,4046.6794947032,0.001,5,2,interior,TRUE,5.239,TRUE,0.21154124545038,1.38629436111989,2000:52
2000,52,5000,3,0.001,0.001,200000,2000,497;1482;1827,0.00419318357993511,4.58930599342911,10.8692671828061,0.001,AIW-N,2980.01531467895,0.001,4,2,interior,TRUE,5.86600000000001,TRUE,0.517509472775983,1.38629436111989,2000:52
