"estimated_eta0","eta0_used","selected_lambda","reported_L","true_sets","false_sets","causal_power","all_causal_covered","fallback","converged","true_eta0","replication","method","causal_LD","expected_z_stronger","expected_z_weaker"
24.5598228340346,34.9731877156652,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,8,"AIW-N",0.000733347624672855,11.509965610764,8.22553611550646
2.25893581751426,2.25893581751426,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,9,"Null posterior-mean R",0.000161413938025477,11.5083773587966,8.22117928813299
44.4321921707033,74.5127862702694,0.006,2,2,0,1,TRUE,FALSE,TRUE,50,9,"collapsed-R",0.000161413938025477,11.5083773587966,8.22117928813299
72.2772669390134,102.922828121155,0.004,2,1,1,0.5,FALSE,FALSE,TRUE,50,9,"AIW-N",0.000161413938025477,11.5083773587966,8.22117928813299
1.56640003885846,1.56640003885846,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,10,"Null posterior-mean R",0.0026944109461561,11.5154113210221,8.24046162960282
41.6619354933099,69.8670658222807,0.01,2,2,0,1,TRUE,FALSE,TRUE,50,10,"collapsed-R",0.0026944109461561,11.5154113210221,8.24046162960282
55.6347472146113,79.2238800336065,0.008,2,1,1,0.5,FALSE,FALSE,TRUE,50,10,"AIW-N",0.0026944109461561,11.5154113210221,8.24046162960282
1.74422749570125,1.74422749570125,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,11,"Null posterior-mean R",-0.000152688385933192,11.5075050936011,8.21878579957768
19.346836931999,32.4446455349623,0.004,1,1,0,0.5,FALSE,TRUE,TRUE,50,11,"collapsed-R",-0.000152688385933192,11.5075050936011,8.21878579957768
58.5891344407223,83.4309274435886,0.006,2,2,0,1,TRUE,FALSE,TRUE,50,11,"AIW-N",-0.000152688385933192,11.5075050936011,8.21878579957768
1.57001885582982,1.57001885582982,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,12,"Null posterior-mean R",-0.000232220501209712,11.5072842313263,8.21817967349478
19.546479367567,32.7794458994098,0.004,1,1,0,0.5,FALSE,TRUE,TRUE,50,12,"collapsed-R",-0.000232220501209712,11.5072842313263,8.21817967349478
28.9471098100204,41.2206843694691,0.004,1,1,0,0.5,FALSE,TRUE,TRUE,50,12,"AIW-N",-0.000232220501209712,11.5072842313263,8.21817967349478
2.15011591199373,2.15011591199373,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,13,"Null posterior-mean R",-0.00371318729275969,11.4976172059308,8.19161734773216
21.238298707742,35.6166269328834,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,13,"collapsed-R",-0.00371318729275969,11.4976172059308,8.19161734773216
25.6512912374646,36.5274387221496,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,13,"AIW-N",-0.00371318729275969,11.4976172059308,8.19161734773216
2.20350290796925,2.20350290796925,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,14,"Null posterior-mean R",0.000308967047358868,11.5087871134146,8.2223034735359
25.6107362367826,42.9492046690844,0.004,1,1,0,0.5,FALSE,TRUE,TRUE,50,14,"collapsed-R",0.000308967047358868,11.5087871134146,8.2223034735359
28.6289265543626,40.7675914134123,0.004,1,1,0,0.5,FALSE,TRUE,TRUE,50,14,"AIW-N",0.000308967047358868,11.5087871134146,8.2223034735359
