"true_lambda","true_eta0","r0_seed","replicate","seed","profile_type","candidate_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,2115,3,3,100034,"profiled_eta0",1e-04,40.9390830442732,40.9390830442732,1,-3.94472490904879,-3.94472490904879,-2.30258509299405,"interior",2501.09837046285,-125.145738504893,1,1,0.5,FALSE,0.454817598506518,0.00939865108944549,TRUE,76,0.310000000000002,"126, 313"
0.001,2115,3,3,100034,"profiled_eta0",0.001,590.57480354186,590.57480354186,1,-1.27571378555631,-1.27571378555631,0,"interior",2626.24410896774,0,2,1,1,TRUE,0.532734609537014,0.0674294195450827,TRUE,69,0.281000000000006,"126, 313"
0.001,2115,3,3,100034,"profiled_eta0",0.002,4915.12767890884,4915.12767890884,1,0.843262918161009,0.843262918161009,0.693147180559945,"interior",2624.2663415043,-1.97776746344425,2,0.5,0.5,FALSE,0.520753979198841,0.0419669442884416,TRUE,36,0.414999999999992,"126, 313"
0.001,2115,3,3,100034,"profiled_eta0",0.004,20000,20000,1,2.24667746105575,2.24667746105575,1.38629436111989,"upper",2603.53633480193,-22.7077741658095,2,0.5,0.5,FALSE,0.519437508661976,0.0392542161576533,TRUE,28,0.455000000000013,"126, 313"
0.001,2115,3,3,100034,"profiled_eta0",0.006,20000,20000,1,2.24667746105575,2.24667746105575,1.79175946922805,"upper",2581.61598757459,-44.6281213931511,2,0.5,0.5,FALSE,0.519478547132725,0.0393360653548906,TRUE,28,0.456999999999994,"126, 313"
0.001,2115,3,3,100034,"profiled_eta0",0.008,20000,20000,1,2.24667746105575,2.24667746105575,2.07944154167984,"upper",2562.19504115745,-64.0490678102979,2,0.5,0.5,FALSE,0.519521712217739,0.0394221805548965,TRUE,28,0.45999999999998,"126, 313"
0.001,2115,3,3,100034,"profiled_eta0",0.01,20000,20000,1,2.24667746105575,2.24667746105575,2.30258509299405,"upper",2545.07392674793,-81.170182219812,2,0.5,0.5,FALSE,0.519565014364932,0.0395085713713479,TRUE,28,0.462000000000018,"126, 313"
0.001,2115,3,4,100035,"calibrated_eta0",1e-05,2,3.074,1.537,-6.96366291092043,-6.53383044636397,-4.60517018598809,"lower",2157.78487382296,-482.956727151119,0,0,0,FALSE,0.0343455144983501,0.0171098765499645,TRUE,151,0.765999999999991,"256, 307"
0.001,2115,3,4,100035,"calibrated_eta0",1e-04,62.5779618079686,96.1823272988477,1.537,-3.52039692315373,-3.09056445859727,-2.30258509299405,"interior",2509.69818274198,-131.043418232094,1,1,0.5,FALSE,0.174690714206067,0.0118837990425548,TRUE,80,0.400000000000006,"256, 307"
0.001,2115,3,4,100035,"calibrated_eta0",0.001,988.636291874858,1519.53398061166,1.537,-0.760483580908216,-0.330651116351758,0,"interior",2638.94008137002,-1.80151960405328,2,1,1,TRUE,0.837806765975592,0.682873052222474,TRUE,76,0.384999999999991,"256, 307"
0.001,2115,3,4,100035,"calibrated_eta0",0.002,20000,20000,1.537,2.24667746105575,2.24667746105575,0.693147180559945,"upper",2640.74160097408,0,2,1,1,TRUE,0.850643279078259,0.705126007237936,TRUE,76,1.369,"256, 307"
0.001,2115,3,4,100035,"calibrated_eta0",0.004,20000,20000,1.537,2.24667746105575,2.24667746105575,1.38629436111989,"upper",2620.84995633695,-19.891644637124,2,1,1,TRUE,0.849800144022882,0.703490071223899,TRUE,76,1.40100000000001,"256, 307"
0.001,2115,3,4,100035,"calibrated_eta0",0.006,20000,20000,1.537,2.24667746105575,2.24667746105575,1.79175946922805,"upper",2599.1898799499,-41.551721024181,2,1,1,TRUE,0.848952462429346,0.70184546767292,TRUE,77,1.42000000000002,"256, 307"
0.001,2115,3,4,100035,"calibrated_eta0",0.008,20000,20000,1.537,2.24667746105575,2.24667746105575,2.07944154167984,"upper",2579.79700153205,-60.9445994420253,2,1,1,TRUE,0.848106488903842,0.700204991272136,TRUE,77,1.52099999999999,"256, 307"
0.001,2115,3,4,100035,"calibrated_eta0",0.01,20000,20000,1.537,2.24667746105575,2.24667746105575,2.30258509299405,"upper",2562.59239102827,-78.1492099458055,2,1,1,TRUE,0.847259109529239,0.698562283776982,TRUE,77,1.42100000000002,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",1e-05,2,2,1,-6.96366291092043,-6.96366291092043,-4.60517018598809,"lower",2158.02174904328,-482.719798266827,0,0,0,FALSE,0.0237609413453528,0.0180355959848406,TRUE,135,0.586000000000013,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",1e-04,62.5779618079686,62.5779618079686,1,-3.52039692315373,-3.52039692315373,-2.30258509299405,"interior",2511.22932848017,-129.512218829933,1,1,0.5,FALSE,0.191088122163493,0.0092922976373262,TRUE,77,0.310000000000002,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",0.001,988.636291874858,988.636291874858,1,-0.760483580908216,-0.760483580908216,0,"interior",2639.32528924291,-1.41625806719458,2,1,1,TRUE,0.830755737837485,0.671400410909617,TRUE,76,0.296999999999997,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",0.002,20000,20000,1,2.24667746105575,2.24667746105575,0.693147180559945,"upper",2640.74154731011,0,2,1,1,TRUE,0.850643945431053,0.705127366778934,TRUE,75,1.214,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",0.004,20000,20000,1,2.24667746105575,2.24667746105575,1.38629436111989,"upper",2620.85004954643,-19.8914977636732,2,1,1,TRUE,0.849798998622031,0.703487730766267,TRUE,76,1.244,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",0.006,20000,20000,1,2.24667746105575,2.24667746105575,1.79175946922805,"upper",2599.1899366298,-41.5516106803047,2,1,1,TRUE,0.848951773066861,0.701844056862113,TRUE,77,1.26500000000001,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",0.008,20000,20000,1,2.24667746105575,2.24667746105575,2.07944154167984,"upper",2579.79705610254,-60.9444912075678,2,1,1,TRUE,0.848105831763531,0.700203644237971,TRUE,77,1.36399999999998,"256, 307"
0.001,2115,3,4,100035,"profiled_eta0",0.01,20000,20000,1,2.24667746105575,2.24667746105575,2.30258509299405,"upper",2562.59244355336,-78.1491037567494,2,1,1,TRUE,0.847258483159018,0.698560997678752,TRUE,77,1.27000000000001,"256, 307"
0.001,2115,3,5,100036,"calibrated_eta0",1e-05,6.73875452558189,10.3574657058194,1.537,-5.74893497212099,-5.31910250756453,-4.60517018598809,"interior",2151.08097613687,-499.54598799122,1,1,0.5,FALSE,0.285006862388183,0.00800082134069502,TRUE,109,0.699000000000012,"289, 413"
0.001,2115,3,5,100036,"calibrated_eta0",1e-04,64.7090291422161,99.4577777915862,1.537,-3.48690934573475,-3.0570768811783,-2.30258509299405,"interior",2521.447458515,-129.17950561309,1,1,0.5,FALSE,0.405426131056436,0.00908604447097694,TRUE,78,0.40300000000002,"289, 413"
0.001,2115,3,5,100036,"calibrated_eta0",0.001,1079.93590865007,1659.86149159516,1.537,-0.672153116965553,-0.242320652409095,0,"interior",2650.62696412809,0,1,1,0.5,FALSE,0.808978370224179,0.658212692184289,TRUE,71,0.382000000000033,"289, 413"
0.001,2115,3,5,100036,"calibrated_eta0",0.002,20000,20000,1.537,2.24667746105575,2.24667746105575,0.693147180559945,"upper",2647.88568595767,-2.7412781704229,2,1,1,TRUE,0.831673883066107,0.693517956157522,TRUE,68,1.257,"289, 413"
0.001,2115,3,5,100036,"calibrated_eta0",0.004,20000,20000,1.537,2.24667746105575,2.24667746105575,1.38629436111989,"upper",2622.78677319354,-27.840190934558,2,1,1,TRUE,0.830845296139872,0.691873803434651,TRUE,68,1.27000000000001,"289, 413"
0.001,2115,3,5,100036,"calibrated_eta0",0.006,20000,20000,1.537,2.24667746105575,2.24667746105575,1.79175946922805,"upper",2598.67160203948,-51.955362088609,2,1,1,TRUE,0.830005677086579,0.690207589733873,TRUE,68,1.279,"289, 413"
0.001,2115,3,5,100036,"calibrated_eta0",0.008,20000,20000,1.537,2.24667746105575,2.24667746105575,2.07944154167984,"upper",2577.83499531007,-72.7919688180241,2,1,1,TRUE,0.829171964409898,0.688551561947998,TRUE,69,1.28299999999999,"289, 413"
0.001,2115,3,5,100036,"calibrated_eta0",0.01,20000,20000,1.537,2.24667746105575,2.24667746105575,2.30258509299405,"upper",2559.6878470313,-90.9391170967897,2,1,1,TRUE,0.828311016686612,0.686842696989386,TRUE,69,1.37500000000003,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",1e-05,6.73875452558189,6.73875452558189,1,-5.74893497212099,-5.74893497212099,-4.60517018598809,"interior",2151.42065299447,-499.4497757842,1,1,0.5,FALSE,0.275735620244509,0.00798837636468885,TRUE,144,0.576999999999998,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",1e-04,64.7090291422161,64.7090291422161,1,-3.48690934573475,-3.48690934573475,-2.30258509299405,"interior",2522.9503552154,-127.920073563278,1,1,0.5,FALSE,0.375977153759747,0.00853100364110015,TRUE,78,0.314000000000021,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",0.001,1079.93590865007,1079.93590865007,1,-0.672153116965553,-0.672153116965553,0,"interior",2650.87042877867,0,1,1,0.5,FALSE,0.794245103504466,0.635046549080945,TRUE,77,0.300000000000011,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",0.002,20000,20000,1,2.24667746105575,2.24667746105575,0.693147180559945,"upper",2647.88555310057,-2.98487567810798,2,1,1,TRUE,0.831665311864287,0.693501662031107,TRUE,69,1.12,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",0.004,20000,20000,1,2.24667746105575,2.24667746105575,1.38629436111989,"upper",2622.78684645365,-28.0835823250218,2,1,1,TRUE,0.830850070656293,0.691882882393352,TRUE,69,1.13300000000001,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",0.006,20000,20000,1,2.24667746105575,2.24667746105575,1.79175946922805,"upper",2598.67167290077,-52.1987558779028,2,1,1,TRUE,0.830010339178753,0.69021645710073,TRUE,69,1.142,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",0.008,20000,20000,1,2.24667746105575,2.24667746105575,2.07944154167984,"upper",2577.83481179728,-73.0356169813908,2,1,1,TRUE,0.829159771342979,0.688528364719709,TRUE,69,1.14099999999999,"289, 413"
0.001,2115,3,5,100036,"profiled_eta0",0.01,20000,20000,1,2.24667746105575,2.24667746105575,2.30258509299405,"upper",2559.68791124932,-91.1825175293561,2,1,1,TRUE,0.828315324800686,0.686850895139439,TRUE,70,1.23500000000001,"289, 413"
0.001,4599,3,1,100037,"calibrated_eta0",1e-05,2.86975022973838,4.41080610310788,1.537,-7.37936916952127,-6.94953670496481,-4.60517018598809,"interior",2169.91801182947,-488.032750630769,0,0,0,FALSE,0.0554416542440957,0.0118570662968707,TRUE,171,1.108,"76, 336"
0.001,4599,3,1,100037,"calibrated_eta0",1e-04,48.8888233973473,75.1421215617227,1.537,-4.54404535756445,-4.11421289300799,-2.30258509299405,"interior",2535.04686349741,-122.903898962825,1,1,0.5,FALSE,0.0761182734404648,0.0100345630308206,TRUE,76,0.478000000000009,"76, 336"
0.001,4599,3,1,100037,"calibrated_eta0",0.001,1094.50001392732,1682.2465214063,1.537,-1.43554123785218,-1.00570877329572,0,"interior",2657.95076246024,0,2,1,1,TRUE,0.532363374656186,0.093684988447043,TRUE,51,0.292000000000002,"76, 336"
0.001,4599,3,1,100037,"calibrated_eta0",0.002,20000,20000,1.537,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2653.56490157411,-4.38586088612283,2,1,1,TRUE,0.533023436948534,0.088173067458095,TRUE,36,0.651999999999987,"76, 336"
0.001,4599,3,1,100037,"calibrated_eta0",0.004,20000,20000,1.537,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2627.92980335981,-30.0209591004304,2,1,1,TRUE,0.533055769819133,0.0882012954154667,TRUE,36,0.663999999999987,"76, 336"
0.001,4599,3,1,100037,"calibrated_eta0",0.006,20000,20000,1.537,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2604.16826679233,-53.782495667906,2,1,1,TRUE,0.533088313995808,0.0882299782220733,TRUE,36,0.651000000000039,"76, 336"
0.001,4599,3,1,100037,"calibrated_eta0",0.008,20000,20000,1.537,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2583.77901614188,-74.1717463183563,2,1,1,TRUE,0.533121076561199,0.0882591307422175,TRUE,36,0.641999999999996,"76, 336"
0.001,4599,3,1,100037,"calibrated_eta0",0.01,20000,20000,1.537,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2566.0514254371,-91.8993370231383,2,1,1,TRUE,0.533155359307208,0.0882895107480683,TRUE,35,0.637,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",1e-05,2.86975022973838,2.86975022973838,1,-7.37936916952127,-7.37936916952127,-4.60517018598809,"interior",2169.92771132145,-488.191360339038,0,0,0,FALSE,0.0430437083679335,0.0192994178689331,TRUE,220,0.905000000000001,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",1e-04,48.8888233973473,48.8888233973473,1,-4.54404535756445,-4.54404535756445,-2.30258509299405,"interior",2536.16782803183,-121.951243628655,1,1,0.5,FALSE,0.0777416247346605,0.00879050428047223,TRUE,81,0.384999999999991,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",0.001,1094.50001392732,1094.50001392732,1,-1.43554123785218,-1.43554123785218,0,"interior",2658.11907166049,0,2,1,1,TRUE,0.531646163651148,0.0966262680257683,TRUE,57,0.231999999999999,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",0.002,20000,20000,1,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2653.56499776015,-4.55407390033179,2,1,1,TRUE,0.533023005254803,0.0881729661377596,TRUE,35,0.581999999999994,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",0.004,20000,20000,1,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2627.92983910757,-30.1892325529147,2,1,1,TRUE,0.533055602127738,0.0882012416194462,TRUE,35,0.593999999999994,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",0.006,20000,20000,1,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2604.16830279673,-53.95076886376,2,1,1,TRUE,0.533088136677998,0.0882299064743743,TRUE,35,0.581000000000017,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",0.008,20000,20000,1,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2583.77881161838,-74.3402600421109,2,1,1,TRUE,0.533122134180738,0.0882596559221667,TRUE,34,0.572000000000003,"76, 336"
0.001,4599,3,1,100037,"profiled_eta0",0.01,20000,20000,1,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2566.05146446864,-92.0676071918424,2,1,1,TRUE,0.533155148675674,0.0882893895766941,TRUE,34,0.569000000000017,"76, 336"
0.001,4599,3,2,100038,"calibrated_eta0",1e-05,8.80949378635088,13.5401919496213,1.537,-6.25776418822668,-5.82793172367022,-4.60517018598809,"interior",2236.8662372685,-416.416457662285,1,1,0.5,FALSE,0.0890233717082064,0.0079991494600905,TRUE,85,0.534999999999997,"165, 336"
0.001,4599,3,2,100038,"calibrated_eta0",1e-04,76.818729190419,118.070386765674,1.537,-4.09214568745076,-3.6623132228943,-2.30258509299405,"interior",2568.41100935678,-84.8716855740104,1,1,0.5,FALSE,0.120859333387247,0.00968350503858739,TRUE,85,0.424000000000035,"165, 336"
0.001,4599,3,2,100038,"calibrated_eta0",0.001,1136.3547728224,1746.57728582803,1.537,-1.39801331699461,-0.968180852438148,0,"interior",2653.28269493079,0,2,1,1,TRUE,0.618783935047956,0.274157406867514,TRUE,56,0.307999999999993,"165, 336"
0.001,4599,3,2,100038,"calibrated_eta0",0.002,20000,20000,1.537,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2645.66430919869,-7.61838573209297,2,1,1,TRUE,0.625493630053708,0.277303523915683,TRUE,40,0.691000000000003,"165, 336"
0.001,4599,3,2,100038,"calibrated_eta0",0.004,20000,20000,1.537,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2621.15444079723,-32.1282541335554,2,1,1,TRUE,0.625440220030849,0.277301857981042,TRUE,41,0.728000000000009,"165, 336"
0.001,4599,3,2,100038,"calibrated_eta0",0.006,20000,20000,1.537,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2598.6951185036,-54.5875764271864,2,1,1,TRUE,0.625388260700119,0.277300057900349,TRUE,42,0.75200000000001,"165, 336"
0.001,4599,3,2,100038,"calibrated_eta0",0.008,20000,20000,1.537,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2579.21398459191,-74.0687103388741,2,1,1,TRUE,0.625337708585936,0.277298106815723,TRUE,43,0.844999999999999,"165, 336"
0.001,4599,3,2,100038,"calibrated_eta0",0.01,20000,20000,1.537,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2562.10183747684,-91.1808574539455,2,1,1,TRUE,0.625288520434659,0.277295989401416,TRUE,44,0.78400000000002,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",1e-05,8.80949378635088,8.80949378635088,1,-6.25776418822668,-6.25776418822668,-4.60517018598809,"interior",2237.28304492091,-416.221482555352,1,1,0.5,FALSE,0.0853895474957106,0.00797136325141856,TRUE,107,0.441000000000003,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",1e-04,76.818729190419,76.818729190419,1,-4.09214568745076,-4.09214568745076,-2.30258509299405,"interior",2569.83969470647,-83.6648327697944,1,1,0.5,FALSE,0.11345746191627,0.00887691836497828,TRUE,82,0.327000000000027,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",0.001,1136.3547728224,1136.3547728224,1,-1.39801331699461,-1.39801331699461,0,"interior",2653.50452747626,0,2,1,1,TRUE,0.614619928338134,0.272053163363751,TRUE,62,0.242999999999995,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",0.002,20000,20000,1,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2645.66438072036,-7.84014675590515,2,1,1,TRUE,0.625490052944246,0.277304874971343,TRUE,38,0.613,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",0.004,20000,20000,1,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2621.15447218558,-32.3500552906835,2,1,1,TRUE,0.625438699255574,0.277302439000147,TRUE,39,0.647999999999996,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",0.006,20000,20000,1,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2598.69514314663,-54.8093843296342,2,1,1,TRUE,0.62538710116777,0.277300506457628,TRUE,40,0.669000000000011,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",0.008,20000,20000,1,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2579.21400280552,-74.2905246707373,2,1,1,TRUE,0.625336876442929,0.277298432440456,TRUE,41,0.760999999999996,"165, 336"
0.001,4599,3,2,100038,"profiled_eta0",0.01,20000,20000,1,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2562.10184955526,-91.4026779210003,2,1,1,TRUE,0.625287984747567,0.277296201211453,TRUE,42,0.698000000000008,"165, 336"
0.001,4599,3,3,100039,"calibrated_eta0",1e-05,9.6477471327632,14.828587343057,1.537,-6.16686973718928,-5.73703727263282,-4.60517018598809,"interior",2229.42910831613,-419.391975813857,1,1,0.5,FALSE,0.136891319867098,0.00805443772970205,TRUE,92,0.603999999999985,"288, 366"
0.001,4599,3,3,100039,"calibrated_eta0",1e-04,131.269623962801,201.761412030826,1.537,-3.55634076133752,-3.12650829678106,-2.30258509299405,"interior",2558.98588057013,-89.8352035598627,2,1,1,TRUE,0.253844691646349,0.110380138234086,TRUE,72,0.436999999999983,"288, 366"
0.001,4599,3,3,100039,"calibrated_eta0",0.001,1429.23302753523,2196.73116332165,1.537,-1.16870093255103,-0.738868467994568,0,"interior",2648.82108412999,0,2,0.5,0.5,FALSE,0.257783993941992,0.0283153802452928,TRUE,37,0.208999999999975,"288, 366"
0.001,4599,3,3,100039,"calibrated_eta0",0.002,20000,20000,1.537,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2639.63685744586,-9.18422668412586,2,0.5,0.5,FALSE,0.260254837011616,0.020980542018024,TRUE,19,0.131,"288, 366"
0.001,4599,3,3,100039,"calibrated_eta0",0.004,20000,20000,1.537,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2612.82909963438,-35.9919844956107,2,0.5,0.5,FALSE,0.260254546293945,0.0210103090709571,TRUE,19,0.277999999999992,"288, 366"
0.001,4599,3,3,100039,"calibrated_eta0",0.006,20000,20000,1.537,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2589.12194428706,-59.6991398429304,2,0.5,0.5,FALSE,0.260262597009878,0.0210558610685225,TRUE,20,0.306999999999988,"288, 366"
0.001,4599,3,3,100039,"calibrated_eta0",0.008,20000,20000,1.537,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2568.94091757492,-79.8801665550645,2,0.5,0.5,FALSE,0.260262729332702,0.0210857446760447,TRUE,20,0.339000000000027,"288, 366"
0.001,4599,3,3,100039,"calibrated_eta0",0.01,20000,20000,1.537,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2551.41387594317,-97.4072081868185,2,0.5,0.5,FALSE,0.260262996253116,0.0211157034239564,TRUE,20,0.342000000000013,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",1e-05,9.6477471327632,9.6477471327632,1,-6.16686973718928,-6.16686973718928,-4.60517018598809,"interior",2229.84000866377,-419.263250222344,1,1,0.5,FALSE,0.120844598747337,0.00800004911959495,TRUE,124,0.49799999999999,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",1e-04,131.269623962801,131.269623962801,1,-3.55634076133752,-3.55634076133752,-2.30258509299405,"interior",2561.17258471354,-87.9306741725704,2,1,1,TRUE,0.256182944948357,0.143358059007385,TRUE,89,0.35499999999999,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",0.001,1429.23302753523,1429.23302753523,1,-1.16870093255103,-1.16870093255103,0,"interior",2649.10325888611,0,2,0.5,0.5,FALSE,0.256637315557784,0.0329625667693487,TRUE,43,0.164999999999992,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",0.002,20000,20000,1,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2639.63691225444,-9.46634663166651,2,0.5,0.5,FALSE,0.260256346133789,0.0209855974470915,TRUE,7,0.0939999999999941,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",0.004,20000,20000,1,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2612.82928721362,-36.2739716724946,2,0.5,0.5,FALSE,0.260262002651115,0.0210247912664335,TRUE,15,0.240000000000009,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",0.006,20000,20000,1,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2589.12186215712,-59.9813967289874,2,0.5,0.5,FALSE,0.260259795701299,0.021050408953751,TRUE,17,0.268000000000001,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",0.008,20000,20000,1,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2568.94084061972,-80.1624182663932,2,0.5,0.5,FALSE,0.260260075790205,0.0210806600647108,TRUE,18,0.300000000000011,"288, 366"
0.001,4599,3,3,100039,"profiled_eta0",0.01,20000,20000,1,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2551.41379529958,-97.6894635865324,2,0.5,0.5,FALSE,0.260260144387923,0.0211103301695529,TRUE,18,0.301999999999992,"288, 366"
0.001,4599,3,4,100040,"calibrated_eta0",1e-05,2,3.074,1.537,-7.74044698697998,-7.31061452242352,-4.60517018598809,"lower",2168.70801143547,-530.325814326974,0,0,0,FALSE,0.0132311258745382,0.0129706012718775,TRUE,23,0.461999999999989,"77, 379"
0.001,4599,3,4,100040,"calibrated_eta0",1e-04,49.064587982194,75.4122717286322,1.537,-4.54045661530399,-4.11062415074753,-2.30258509299405,"interior",2551.47608820476,-147.557737557688,1,1,0.5,FALSE,0.223754739907008,0.0102395319599339,TRUE,88,0.454000000000008,"77, 379"
0.001,4599,3,4,100040,"calibrated_eta0",0.001,20000,20000,1.537,1.4698933849962,1.4698933849962,0,"upper",2699.03382576245,0,2,1,1,TRUE,0.331384972339207,0.185210956849929,TRUE,64,1.172,"77, 379"
0.001,4599,3,4,100040,"calibrated_eta0",0.002,20000,20000,1.537,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2690.13861872971,-8.89520703273593,2,1,1,TRUE,0.331529094352643,0.185265063590491,TRUE,64,1.19399999999999,"77, 379"
0.001,4599,3,4,100040,"calibrated_eta0",0.004,20000,20000,1.537,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2659.12880222512,-39.9050235373284,2,1,1,TRUE,0.33182249275567,0.185371166756003,TRUE,65,1.22999999999999,"77, 379"
0.001,4599,3,4,100040,"calibrated_eta0",0.006,20000,20000,1.537,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2632.68091971656,-66.3529060458868,2,1,1,TRUE,0.332109955190722,0.185479126366517,TRUE,65,1.28800000000001,"77, 379"
0.001,4599,3,4,100040,"calibrated_eta0",0.008,20000,20000,1.537,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2610.5652220329,-88.4686037295487,2,1,1,TRUE,0.332396995717496,0.185586953556396,TRUE,65,1.20100000000002,"77, 379"
0.001,4599,3,4,100040,"calibrated_eta0",0.01,20000,20000,1.537,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2591.58395522806,-107.449870534384,2,1,1,TRUE,0.332683616243553,0.185694649239127,TRUE,65,1.20600000000002,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",1e-05,2,2,1,-7.74044698697998,-7.74044698697998,-4.60517018598809,"lower",2169.612314844,-529.421536096077,0,0,0,FALSE,0.0299229798651605,0.0154911614851522,TRUE,102,0.433999999999997,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",1e-04,49.064587982194,49.064587982194,1,-4.54045661530399,-4.54045661530399,-2.30258509299405,"interior",2552.5225565069,-146.511294433177,1,1,0.5,FALSE,0.201474052709784,0.00881873623868434,TRUE,84,0.354000000000013,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",0.001,20000,20000,1,1.4698933849962,1.4698933849962,0,"upper",2699.03385094007,0,2,1,1,TRUE,0.331385510155753,0.185210764405288,TRUE,63,1.041,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",0.002,20000,20000,1,1.4698933849962,1.4698933849962,0.693147180559945,"upper",2690.13857916695,-8.89527177312721,2,1,1,TRUE,0.331528252272467,0.185265367457379,TRUE,63,1.06199999999998,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",0.004,20000,20000,1,1.4698933849962,1.4698933849962,1.38629436111989,"upper",2659.12876168275,-39.9050892573282,2,1,1,TRUE,0.331821633929293,0.185371482148415,TRUE,64,1.08099999999999,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",0.006,20000,20000,1,1.4698933849962,1.4698933849962,1.79175946922805,"upper",2632.68087710621,-66.3529738338675,2,1,1,TRUE,0.332109058150684,0.185479461356122,TRUE,64,1.066,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",0.008,20000,20000,1,1.4698933849962,1.4698933849962,2.07944154167984,"upper",2610.56522669862,-88.468624241455,2,1,1,TRUE,0.332397093375823,0.18558691647259,TRUE,64,1.066,"77, 379"
0.001,4599,3,4,100040,"profiled_eta0",0.01,20000,20000,1,1.4698933849962,1.4698933849962,2.30258509299405,"upper",2591.58398850721,-107.449862432864,2,1,1,TRUE,0.332684308986999,0.18569438182428,TRUE,64,1.07300000000001,"77, 379"
