"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
1000,100,107,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.206,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.119042458958553,0.0943541918585409,0.729140226312049,0.602699226783575,NA,NA,NA,5,2,2,0,1,TRUE,0.653821436021906,FALSE,TRUE
1000,100,107,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0209999999999999,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.119042458958553,0.0943541918585409,0.729140226312049,0.602699226783575,NA,NA,NA,5,4,1,3,0.5,FALSE,0.500079908935641,FALSE,TRUE
1000,100,107,500,200000,2,0.001,"collapsed-R",0.58,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.119042458958553,0.0943541918585409,0.729140226312049,0.602699226783575,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.499999999577012,TRUE,TRUE
1000,100,107,500,200000,2,0.001,"AIW-N",1.264,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.119042458958553,0.0943541918585409,0.729140226312049,0.602699226783575,0.01,1.76637538530741,2.51531854867775,1,1,1,0,0.5,FALSE,0.499999999577012,TRUE,TRUE
1000,500,107,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.206,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0837084872500427,0.0655294796569705,0.842045306792458,0.434853201843803,NA,NA,NA,5,2,2,0,1,TRUE,0.653821436021906,FALSE,TRUE
1000,500,107,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0209999999999999,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0837084872500427,0.0655294796569705,0.842045306792458,0.434853201843803,NA,NA,NA,5,2,2,0,1,TRUE,0.675026390654104,FALSE,TRUE
1000,500,107,500,200000,2,0.001,"collapsed-R",0.477,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0837084872500427,0.0655294796569705,0.842045306792458,0.434853201843803,0.004,14.616793278872,24.5123623286684,5,1,1,0,0.5,FALSE,0.499999999577012,TRUE,TRUE
1000,500,107,500,200000,2,0.001,"AIW-N",1.11,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0837084872500427,0.0655294796569705,0.842045306792458,0.434853201843803,0.006,43.891348988459,62.5012809595656,2,2,2,0,1,TRUE,0.627924658133389,FALSE,TRUE
1000,2000,107,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.206,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0770413102196758,0.0599985819467442,0.86399164898593,0.417603268513816,NA,NA,NA,5,2,2,0,1,TRUE,0.653821436021906,FALSE,TRUE
1000,2000,107,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0240000000000009,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0770413102196758,0.0599985819467442,0.86399164898593,0.417603268513816,NA,NA,NA,5,2,2,0,1,TRUE,0.676426889751358,FALSE,TRUE
1000,2000,107,500,200000,2,0.001,"collapsed-R",0.747999999999999,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0770413102196758,0.0599985819467442,0.86399164898593,0.417603268513816,0.001,33.1420006751883,55.5791351322908,5,1,1,0,0.5,FALSE,0.499999999577012,TRUE,TRUE
1000,2000,107,500,200000,2,0.001,"AIW-N",1.12,124,332,-0.000552736680680816,11.5063941481519,8.21573662756675,0.0770413102196758,0.0599985819467442,0.86399164898593,0.417603268513816,0.001,60.2013619810455,85.7267394610088,2,2,2,0,1,TRUE,0.653523129629649,FALSE,TRUE
