"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
1000,100,108,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.208,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.115760680363015,0.0920782532645126,0.724830884353865,0.547334573633488,NA,NA,NA,5,2,2,0,1,TRUE,0.999999631994469,FALSE,TRUE
1000,100,108,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0249999999999995,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.115760680363015,0.0920782532645126,0.724830884353865,0.547334573633488,NA,NA,NA,5,5,2,3,1,TRUE,0.999999999850673,FALSE,TRUE
1000,100,108,500,200000,2,0.001,"collapsed-R",0.593,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.115760680363015,0.0920782532645126,0.724830884353865,0.547334573633488,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.499998667992109,TRUE,TRUE
1000,100,108,500,200000,2,0.001,"AIW-N",1.245,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.115760680363015,0.0920782532645126,0.724830884353865,0.547334573633488,0.01,1.28509734032499,1.82997861262278,1,1,1,0,0.5,FALSE,0.499998667992109,TRUE,TRUE
1000,500,108,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.208,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0802296835778315,0.0629928514666622,0.837421277007491,0.4139819022669,NA,NA,NA,5,2,2,0,1,TRUE,0.999999631994469,FALSE,TRUE
1000,500,108,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0440000000000005,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0802296835778315,0.0629928514666622,0.837421277007491,0.4139819022669,NA,NA,NA,5,2,2,0,1,TRUE,0.999999996367841,FALSE,TRUE
1000,500,108,500,200000,2,0.001,"collapsed-R",0.391,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0802296835778315,0.0629928514666622,0.837421277007491,0.4139819022669,0.008,19.5982492035265,32.866263914314,5,1,1,0,0.5,FALSE,0.499998667992109,TRUE,TRUE
1000,500,108,500,200000,2,0.001,"AIW-N",1.422,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0802296835778315,0.0629928514666622,0.837421277007491,0.4139819022669,0.01,27.7291289306427,39.4862795972352,1,1,1,0,0.5,FALSE,0.499998667992109,TRUE,TRUE
1000,2000,108,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.208,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0716168741720583,0.0555749962053934,0.865813863925474,0.436057162553259,NA,NA,NA,5,2,2,0,1,TRUE,0.999999631994469,FALSE,TRUE
1000,2000,108,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0179999999999989,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0716168741720583,0.0555749962053934,0.865813863925474,0.436057162553259,NA,NA,NA,5,2,2,0,1,TRUE,0.999999821197989,FALSE,TRUE
1000,2000,108,500,200000,2,0.001,"collapsed-R",0.623999999999999,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0716168741720583,0.0555749962053934,0.865813863925474,0.436057162553259,0.001,34.490290163401,57.8402166040235,5,1,1,0,0.5,FALSE,0.499998667992109,TRUE,TRUE
1000,2000,108,500,200000,2,0.001,"AIW-N",1.116,124,398,0.000154499577287259,11.5083581576058,8.22112660577088,0.0716168741720583,0.0555749962053934,0.865813863925474,0.436057162553259,0.001,62.6807948089453,89.2574518079381,2,2,2,0,1,TRUE,0.99999907012828,FALSE,TRUE
