"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
50,100,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.196,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.10009537084333,0.0793797486340215,0.83910856434115,0.50099420736181,NA,NA,NA,5,2,2,0,1,TRUE,0.941054233025499,FALSE,TRUE
50,100,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.04,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.10009537084333,0.0793797486340215,0.83910856434115,0.50099420736181,NA,NA,NA,5,5,2,3,1,TRUE,0.989834905049928,FALSE,TRUE
50,100,101,500,200000,2,0.001,"collapsed-R",0.573,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.10009537084333,0.0793797486340215,0.83910856434115,0.50099420736181,0.01,1.28004686926147,2.14663859975149,5,1,1,0,0.5,FALSE,0.499931951389921,TRUE,TRUE
50,100,101,500,200000,2,0.001,"AIW-N",1.441,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.10009537084333,0.0793797486340215,0.83910856434115,0.50099420736181,0.01,5.11531850021554,7.28421354430692,1,1,1,0,0.5,FALSE,0.499931951389921,TRUE,TRUE
50,500,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.196,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.049965717569789,0.0396318123093109,0.951734874653096,0.240237831201369,NA,NA,NA,5,2,2,0,1,TRUE,0.941054233025499,FALSE,TRUE
50,500,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0190000000000001,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.049965717569789,0.0396318123093109,0.951734874653096,0.240237831201369,NA,NA,NA,5,3,2,1,1,TRUE,0.996521566299841,FALSE,TRUE
50,500,101,500,200000,2,0.001,"collapsed-R",1.071,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.049965717569789,0.0396318123093109,0.951734874653096,0.240237831201369,0.006,221.242329571571,371.023386691524,5,2,2,0,1,TRUE,0.947203482873422,FALSE,TRUE
50,500,101,500,200000,2,0.001,"AIW-N",1.137,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.049965717569789,0.0396318123093109,0.951734874653096,0.240237831201369,0.006,222.958619553666,317.49307424442,2,2,2,0,1,TRUE,0.992223237444002,FALSE,TRUE
50,2000,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.196,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.0356352186143027,0.0281126348013211,0.974714499955629,0.188801233619464,NA,NA,NA,5,2,2,0,1,TRUE,0.941054233025499,FALSE,TRUE
50,2000,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0119999999999996,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.0356352186143027,0.0281126348013211,0.974714499955629,0.188801233619464,NA,NA,NA,5,2,2,0,1,TRUE,0.952956203976283,FALSE,TRUE
50,2000,101,500,200000,2,0.001,"collapsed-R",1.043,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.0356352186143027,0.0281126348013211,0.974714499955629,0.188801233619464,0.001,464.156107950808,778.389793033505,5,2,2,0,1,TRUE,0.909693939110528,FALSE,TRUE
50,2000,101,500,200000,2,0.001,"AIW-N",0.952,124,172,0.000254716001213099,11.5086364585283,8.22189015639044,0.0356352186143027,0.0281126348013211,0.974714499955629,0.188801233619464,0.001,544.257094854886,775.022103073357,5,2,2,0,1,TRUE,0.953018835603527,FALSE,TRUE
