"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
200,100,103,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.105869992671588,0.0840256970254698,0.815467434299047,0.473676121947503,NA,NA,NA,5,2,2,0,1,TRUE,0.7499999967005,FALSE,TRUE
200,100,103,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0840000000000001,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.105869992671588,0.0840256970254698,0.815467434299047,0.473676121947503,NA,NA,NA,5,4,2,2,1,TRUE,0.750000074739231,FALSE,TRUE
200,100,103,500,200000,2,0.001,"collapsed-R",0.564,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.105869992671588,0.0840256970254698,0.815467434299047,0.473676121947503,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.499990162268066,TRUE,TRUE
200,100,103,500,200000,2,0.001,"AIW-N",1.561,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.105869992671588,0.0840256970254698,0.815467434299047,0.473676121947503,0.01,2.70871845364457,3.85721507798987,1,1,1,0,0.5,FALSE,0.499990162268066,TRUE,TRUE
200,500,103,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0587370684401293,0.0463958962316839,0.933338912660312,0.260557734078812,NA,NA,NA,5,2,2,0,1,TRUE,0.7499999967005,FALSE,TRUE
200,500,103,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0100000000000007,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0587370684401293,0.0463958962316839,0.933338912660312,0.260557734078812,NA,NA,NA,5,2,2,0,1,TRUE,0.751030855059908,FALSE,TRUE
200,500,103,500,200000,2,0.001,"collapsed-R",0.514,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0587370684401293,0.0463958962316839,0.933338912660312,0.260557734078812,0.006,53.3516447960136,89.4707083229149,5,2,2,0,1,TRUE,0.75111638961326,FALSE,TRUE
200,500,103,500,200000,2,0.001,"AIW-N",1.022,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0587370684401293,0.0463958962316839,0.933338912660312,0.260557734078812,0.008,146.672425763,208.861534286511,5,2,2,0,1,TRUE,0.751038572609987,FALSE,TRUE
200,2000,103,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0443245616185351,0.0346263013541663,0.960807109864519,0.233483779085447,NA,NA,NA,5,2,2,0,1,TRUE,0.7499999967005,FALSE,TRUE
200,2000,103,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0140000000000011,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0443245616185351,0.0346263013541663,0.960807109864519,0.233483779085447,NA,NA,NA,5,2,2,0,1,TRUE,0.755997674519078,FALSE,TRUE
200,2000,103,500,200000,2,0.001,"collapsed-R",0.575000000000001,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0443245616185351,0.0346263013541663,0.960807109864519,0.233483779085447,0.001,173.658728153035,291.225687112639,5,2,2,0,1,TRUE,0.755046400042243,FALSE,TRUE
200,2000,103,500,200000,2,0.001,"AIW-N",0.995000000000001,124,394,-0.000755614479833668,11.5058307475933,8.21418996230527,0.0443245616185351,0.0346263013541663,0.960807109864519,0.233483779085447,0.001,176.496272150448,251.330691542238,5,2,2,0,1,TRUE,0.755991206368389,FALSE,TRUE
