"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
5000,100,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.207,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.132038603472559,0.10352910794356,0.514359661594208,0.879560956210216,NA,NA,NA,5,2,2,0,1,TRUE,0.690342422534152,FALSE,TRUE
5000,100,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0309999999999997,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.132038603472559,0.10352910794356,0.514359661594208,0.879560956210216,NA,NA,NA,5,4,1,3,0.5,FALSE,0.50000000173467,FALSE,TRUE
5000,100,106,500,200000,2,0.001,"collapsed-R",0.593,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.132038603472559,0.10352910794356,0.514359661594208,0.879560956210216,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.5,TRUE,TRUE
5000,100,106,500,200000,2,0.001,"AIW-N",1.399,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.132038603472559,0.10352910794356,0.514359661594208,0.879560956210216,0.01,1.45008459637224,2.06492046523407,1,1,1,0,0.5,FALSE,0.5,TRUE,TRUE
5000,500,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.207,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0948341547388519,0.0714741064434984,0.66685475628582,0.797246448602832,NA,NA,NA,5,2,2,0,1,TRUE,0.690342422534152,FALSE,TRUE
5000,500,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0299999999999994,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0948341547388519,0.0714741064434984,0.66685475628582,0.797246448602832,NA,NA,NA,5,3,1,2,0.5,FALSE,0.501958897456415,FALSE,TRUE
5000,500,106,500,200000,2,0.001,"collapsed-R",0.347,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0948341547388519,0.0714741064434984,0.66685475628582,0.797246448602832,0.01,8.67051085349389,14.5404467013093,5,1,1,0,0.5,FALSE,0.5,TRUE,TRUE
5000,500,106,500,200000,2,0.001,"AIW-N",1.254,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0948341547388519,0.0714741064434984,0.66685475628582,0.797246448602832,0.01,15.3096429053882,21.8009314972728,1,1,1,0,0.5,FALSE,0.5,TRUE,TRUE
5000,2000,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.207,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0866572887153278,0.0638567931227227,0.705296911014433,0.742277498646111,NA,NA,NA,5,2,2,0,1,TRUE,0.690342422534152,FALSE,TRUE
5000,2000,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0220000000000002,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0866572887153278,0.0638567931227227,0.705296911014433,0.742277498646111,NA,NA,NA,5,2,1,1,0.5,FALSE,0.500712238718813,FALSE,TRUE
5000,2000,106,500,200000,2,0.001,"collapsed-R",0.719000000000001,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0866572887153278,0.0638567931227227,0.705296911014433,0.742277498646111,0.01,31.2138256035586,52.3455855371678,5,1,1,0,0.5,FALSE,0.5,TRUE,TRUE
5000,2000,106,500,200000,2,0.001,"AIW-N",1.154,124,435,-1.34718570959039e-05,11.5078916998894,8.21984670767728,0.0866572887153278,0.0638567931227227,0.705296911014433,0.742277498646111,0.01,34.2639359138093,48.7918447412645,1,1,1,0,0.5,FALSE,0.5,TRUE,TRUE
