"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
50,100,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.102241418675509,0.0811469540931255,0.834079042567815,0.55417871335834,NA,NA,NA,5,2,2,0,1,TRUE,0.721189822308169,FALSE,TRUE
50,100,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.073,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.102241418675509,0.0811469540931255,0.834079042567815,0.55417871335834,NA,NA,NA,5,5,1,4,0.5,FALSE,0.504682573484853,FALSE,TRUE
50,100,105,500,200000,2,0.001,"collapsed-R",0.583,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.102241418675509,0.0811469540931255,0.834079042567815,0.55417871335834,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.49999999998176,TRUE,TRUE
50,100,105,500,200000,2,0.001,"AIW-N",1.648,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.102241418675509,0.0811469540931255,0.834079042567815,0.55417871335834,0.01,4.39496088961751,6.25842430681533,1,1,1,0,0.5,FALSE,0.49999999998176,TRUE,TRUE
50,500,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0493728517555296,0.0390524126434192,0.952702924241532,0.264540642950066,NA,NA,NA,5,2,2,0,1,TRUE,0.721189822308169,FALSE,TRUE
50,500,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0119999999999996,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0493728517555296,0.0390524126434192,0.952702924241532,0.264540642950066,NA,NA,NA,5,2,2,0,1,TRUE,0.593389661930763,FALSE,TRUE
50,500,105,500,200000,2,0.001,"collapsed-R",0.801,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0493728517555296,0.0390524126434192,0.952702924241532,0.264540642950066,0.002,44.7041409548726,74.9688443813213,5,1,1,0,0.5,FALSE,0.49999999998176,TRUE,TRUE
50,500,105,500,200000,2,0.001,"AIW-N",1.042,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0493728517555296,0.0390524126434192,0.952702924241532,0.264540642950066,0.002,68.9480047598363,98.1819587780069,2,2,2,0,1,TRUE,0.728407759500761,FALSE,TRUE
50,2000,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0350737870197594,0.0275091552088342,0.975260403078786,0.180167912526769,NA,NA,NA,5,2,2,0,1,TRUE,0.721189822308169,FALSE,TRUE
50,2000,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.00999999999999979,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0350737870197594,0.0275091552088342,0.975260403078786,0.180167912526769,NA,NA,NA,5,2,2,0,1,TRUE,0.756083984673022,FALSE,TRUE
50,2000,105,500,200000,2,0.001,"collapsed-R",0.952000000000001,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0350737870197594,0.0275091552088342,0.975260403078786,0.180167912526769,0.001,270.148403644166,453.038872911267,5,2,2,0,1,TRUE,0.740424034934589,FALSE,TRUE
50,2000,105,500,200000,2,0.001,"AIW-N",0.957000000000001,124,202,-0.00159384142239681,11.5035029323603,8.20779728313572,0.0350737870197594,0.0275091552088342,0.975260403078786,0.180167912526769,0.001,321.661239401862,458.045604908252,5,2,2,0,1,TRUE,0.756145332577933,FALSE,TRUE
