"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
1,100,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.103901865623085,0.0824767666926215,0.84392433089905,0.451522620345125,NA,NA,NA,5,2,2,0,1,TRUE,0.921107177820777,FALSE,TRUE
1,100,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0270000000000001,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.103901865623085,0.0824767666926215,0.84392433089905,0.451522620345125,NA,NA,NA,5,3,2,1,1,TRUE,0.65197744311309,FALSE,TRUE
1,100,106,500,200000,2,0.001,"collapsed-R",0.593,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.103901865623085,0.0824767666926215,0.84392433089905,0.451522620345125,0.01,1.41648044097199,2.37543769951003,5,1,1,0,0.5,FALSE,0.499999688679991,TRUE,TRUE
1,100,106,500,200000,2,0.001,"AIW-N",1.271,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.103901865623085,0.0824767666926215,0.84392433089905,0.451522620345125,0.01,5.961004964822,8.48847106990653,1,1,1,0,0.5,FALSE,0.499999688679991,TRUE,TRUE
1,500,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0450758598294798,0.0356811222935805,0.966726962925981,0.189238182018149,NA,NA,NA,5,2,2,0,1,TRUE,0.921107177820777,FALSE,TRUE
1,500,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0140000000000002,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0450758598294798,0.0356811222935805,0.966726962925981,0.189238182018149,NA,NA,NA,5,2,2,0,1,TRUE,0.977083666709339,FALSE,TRUE
1,500,106,500,200000,2,0.001,"collapsed-R",0.878,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0450758598294798,0.0356811222935805,0.966726962925981,0.189238182018149,0.002,52.1112548466142,87.390574377772,5,2,2,0,1,TRUE,0.816927725976188,FALSE,TRUE
1,500,106,500,200000,2,0.001,"AIW-N",1.085,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0450758598294798,0.0356811222935805,0.966726962925981,0.189238182018149,0.002,103.051677201784,146.745588335341,4,2,2,0,1,TRUE,0.977049930993936,FALSE,TRUE
1,2000,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0292782330785559,0.0231516504888551,0.985760729729589,0.135202273997111,NA,NA,NA,5,2,2,0,1,TRUE,0.921107177820777,FALSE,TRUE
1,2000,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0149999999999997,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0292782330785559,0.0231516504888551,0.985760729729589,0.135202273997111,NA,NA,NA,5,2,2,0,1,TRUE,0.959259961552036,FALSE,TRUE
1,2000,106,500,200000,2,0.001,"collapsed-R",0.829,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0292782330785559,0.0231516504888551,0.985760729729589,0.135202273997111,0.001,1445.79050031503,2424.59066902831,5,2,2,0,1,TRUE,0.951244868614039,FALSE,TRUE
1,2000,106,500,200000,2,0.001,"AIW-N",1.06,124,404,-0.000586264703696737,11.5063010395055,8.2154810375888,0.0292782330785559,0.0231516504888551,0.985760729729589,0.135202273997111,0.001,1695.84264778172,2414.87993044117,5,2,2,0,1,TRUE,0.959250933466671,FALSE,TRUE
