"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
200,100,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.201,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.106990044195437,0.0852192666565684,0.802853949964408,0.488381979794527,NA,NA,NA,5,2,2,0,1,TRUE,0.574398195770289,FALSE,TRUE
200,100,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0209999999999999,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.106990044195437,0.0852192666565684,0.802853949964408,0.488381979794527,NA,NA,NA,5,5,1,4,0.5,FALSE,0.499968880821723,FALSE,TRUE
200,100,106,500,200000,2,0.001,"collapsed-R",0.558999999999999,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.106990044195437,0.0852192666565684,0.802853949964408,0.488381979794527,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.498667136041246,TRUE,TRUE
200,100,106,500,200000,2,0.001,"AIW-N",1.335,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.106990044195437,0.0852192666565684,0.802853949964408,0.488381979794527,0.01,2.51315467838318,3.57873226201765,1,1,1,0,0.5,FALSE,0.498667136041246,TRUE,TRUE
200,500,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.201,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0606000443268148,0.0478492509605682,0.922828901387191,0.312413710640452,NA,NA,NA,5,2,2,0,1,TRUE,0.574398195770289,FALSE,TRUE
200,500,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0220000000000002,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0606000443268148,0.0478492509605682,0.922828901387191,0.312413710640452,NA,NA,NA,5,4,1,3,0.5,FALSE,0.506121180912548,FALSE,TRUE
200,500,106,500,200000,2,0.001,"collapsed-R",0.519,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0606000443268148,0.0478492509605682,0.922828901387191,0.312413710640452,0.01,42.3887175054672,71.0858792566685,5,1,1,0,0.5,FALSE,0.498667136041246,TRUE,TRUE
200,500,106,500,200000,2,0.001,"AIW-N",1.255,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0606000443268148,0.0478492509605682,0.922828901387191,0.312413710640452,0.01,70.0012150606808,99.6817302464094,2,2,2,0,1,TRUE,0.545448708909142,FALSE,TRUE
200,2000,106,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.201,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0483439390446913,0.0379004158901708,0.947989113440794,0.250840003410302,NA,NA,NA,5,2,2,0,1,TRUE,0.574398195770289,FALSE,TRUE
200,2000,106,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0250000000000004,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0483439390446913,0.0379004158901708,0.947989113440794,0.250840003410302,NA,NA,NA,5,2,2,0,1,TRUE,0.553992301784001,FALSE,TRUE
200,2000,106,500,200000,2,0.001,"collapsed-R",0.82,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0483439390446913,0.0379004158901708,0.947989113440794,0.250840003410302,0.001,99.846248875177,167.442159363672,5,2,2,0,1,TRUE,0.582422614416788,FALSE,TRUE
200,2000,106,500,200000,2,0.001,"AIW-N",1.155,124,406,-0.000491944834178239,11.5065629693667,8.21620003902559,0.0483439390446913,0.0379004158901708,0.947989113440794,0.250840003410302,0.001,103.499119351458,147.382745956477,2,2,2,0,1,TRUE,0.591423910958377,FALSE,TRUE
