"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
1,100,102,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.227,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0966359935175973,0.0761685550318351,0.865045332147609,0.510927181483718,NA,NA,NA,5,2,2,0,1,TRUE,0.88379615483624,FALSE,TRUE
1,100,102,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0760000000000001,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0966359935175973,0.0761685550318351,0.865045332147609,0.510927181483718,NA,NA,NA,5,4,0,4,0,FALSE,5.83354540286685e-05,FALSE,TRUE
1,100,102,500,200000,2,0.001,"collapsed-R",0.609,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0966359935175973,0.0761685550318351,0.865045332147609,0.510927181483718,0.01,1.30312182676096,2.18533530347814,5,1,1,0,0.5,FALSE,0.0740969038571498,TRUE,TRUE
1,100,102,500,200000,2,0.001,"AIW-N",1.707,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0966359935175973,0.0761685550318351,0.865045332147609,0.510927181483718,0.01,4.9128001194491,6.99582737009552,1,1,1,0,0.5,FALSE,0.0740969038571498,TRUE,TRUE
1,500,102,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.227,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0462143848416324,0.0366940091418588,0.963807452127172,0.202285096245625,NA,NA,NA,5,2,2,0,1,TRUE,0.88379615483624,FALSE,TRUE
1,500,102,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0209999999999999,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0462143848416324,0.0366940091418588,0.963807452127172,0.202285096245625,NA,NA,NA,5,2,0,2,0,FALSE,0.00287131700121912,FALSE,TRUE
1,500,102,500,200000,2,0.001,"collapsed-R",0.587,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0462143848416324,0.0366940091418588,0.963807452127172,0.202285096245625,0.004,68.9269933100643,115.590567780978,5,2,2,0,1,TRUE,0.680173240421046,FALSE,TRUE
1,500,102,500,200000,2,0.001,"AIW-N",1.185,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0462143848416324,0.0366940091418588,0.963807452127172,0.202285096245625,0.004,122.169319665927,173.969111204279,2,2,2,0,1,TRUE,0.753725024470036,FALSE,TRUE
1,2000,102,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.227,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0302079858954034,0.0239570278018054,0.983619415982508,0.137382918906117,NA,NA,NA,5,2,2,0,1,TRUE,0.88379615483624,FALSE,TRUE
1,2000,102,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.016,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0302079858954034,0.0239570278018054,0.983619415982508,0.137382918906117,NA,NA,NA,5,2,2,0,1,TRUE,0.789156114482752,FALSE,TRUE
1,2000,102,500,200000,2,0.001,"collapsed-R",0.569,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0302079858954034,0.0239570278018054,0.983619415982508,0.137382918906117,0.001,328.285421855811,550.534652452194,5,2,2,0,1,TRUE,0.748918784310452,FALSE,TRUE
1,2000,102,500,200000,2,0.001,"AIW-N",1.032,124,170,0.00216773978265443,11.513948819913,8.23645519371349,0.0302079858954034,0.0239570278018054,0.983619415982508,0.137382918906117,0.001,328.085601976677,467.193897214788,2,2,2,0,1,TRUE,0.788965579552309,FALSE,TRUE
