"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
1000,100,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.248,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.12296901972748,0.0976732530742682,0.676807778263989,0.618614571306585,NA,NA,NA,5,2,2,0,1,TRUE,0.435703717364892,FALSE,TRUE
1000,100,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0369999999999999,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.12296901972748,0.0976732530742682,0.676807778263989,0.618614571306585,NA,NA,NA,5,5,2,3,1,TRUE,0.672681302838293,FALSE,TRUE
1000,100,101,500,200000,2,0.001,"collapsed-R",0.564,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.12296901972748,0.0976732530742682,0.676807778263989,0.618614571306585,0.01,1.1992376827362,2.0111215939486,5,1,1,0,0.5,FALSE,0.244901512291695,TRUE,TRUE
1000,100,101,500,200000,2,0.001,"AIW-N",1.316,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.12296901972748,0.0976732530742682,0.676807778263989,0.618614571306585,0.01,3.0072363835111,4.2823046101198,1,1,1,0,0.5,FALSE,0.244901512291695,TRUE,TRUE
1000,500,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.248,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0808089119288943,0.0631919879274778,0.822371781651085,0.412137689631034,NA,NA,NA,5,2,2,0,1,TRUE,0.435703717364892,FALSE,TRUE
1000,500,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0140000000000002,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0808089119288943,0.0631919879274778,0.822371781651085,0.412137689631034,NA,NA,NA,5,3,2,1,1,TRUE,0.49327701255931,FALSE,TRUE
1000,500,101,500,200000,2,0.001,"collapsed-R",0.402,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0808089119288943,0.0631919879274778,0.822371781651085,0.412137689631034,0.01,27.31365476953,45.8049990485019,5,1,1,0,0.5,FALSE,0.244901512291695,TRUE,TRUE
1000,500,101,500,200000,2,0.001,"AIW-N",1.056,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0808089119288943,0.0631919879274778,0.822371781651085,0.412137689631034,0.01,31.9128557611569,45.4439066038874,1,1,1,0,0.5,FALSE,0.244901512291695,TRUE,TRUE
1000,2000,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.248,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0709696076752824,0.0544608569157199,0.85704448442308,0.406759385107786,NA,NA,NA,5,2,2,0,1,TRUE,0.435703717364892,FALSE,TRUE
1000,2000,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0140000000000011,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0709696076752824,0.0544608569157199,0.85704448442308,0.406759385107786,NA,NA,NA,5,3,2,1,1,TRUE,0.437526719228893,FALSE,TRUE
1000,2000,101,500,200000,2,0.001,"collapsed-R",0.723000000000001,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0709696076752824,0.0544608569157199,0.85704448442308,0.406759385107786,0.01,63.0217461891487,105.687468359202,5,1,1,0,0.5,FALSE,0.244901512291695,TRUE,TRUE
1000,2000,101,500,200000,2,0.001,"AIW-N",0.99,124,457,0.000419034998676814,11.5090927710899,8.22314198895796,0.0709696076752824,0.0544608569157199,0.85704448442308,0.406759385107786,0.01,64.6987483897063,92.1310177069417,1,1,1,0,0.5,FALSE,0.244901512291695,TRUE,TRUE
