"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
5000,100,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.208,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.13005243541801,0.102180543131461,0.521101267367247,0.697618501057416,NA,NA,NA,5,2,2,0,1,TRUE,0.985081707561939,FALSE,TRUE
5000,100,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0789999999999997,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.13005243541801,0.102180543131461,0.521101267367247,0.697618501057416,NA,NA,NA,5,5,2,3,1,TRUE,0.999999916657751,FALSE,TRUE
5000,100,105,500,200000,2,0.001,"collapsed-R",0.577999999999999,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.13005243541801,0.102180543131461,0.521101267367247,0.697618501057416,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.480783383952243,TRUE,TRUE
5000,100,105,500,200000,2,0.001,"AIW-N",1.984,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.13005243541801,0.102180543131461,0.521101267367247,0.697618501057416,0.01,1.32651113204692,1.88895185203481,1,1,1,0,0.5,FALSE,0.480783383952243,TRUE,TRUE
5000,500,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.208,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0977259332532136,0.074494557861009,0.645037296347923,0.625581452988475,NA,NA,NA,5,2,2,0,1,TRUE,0.985081707561939,FALSE,TRUE
5000,500,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0199999999999996,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0977259332532136,0.074494557861009,0.645037296347923,0.625581452988475,NA,NA,NA,5,4,2,2,1,TRUE,0.999977326296815,FALSE,TRUE
5000,500,105,500,200000,2,0.001,"collapsed-R",0.317,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0977259332532136,0.074494557861009,0.645037296347923,0.625581452988475,0.01,4.78918625995474,8.03146535794411,5,1,1,0,0.5,FALSE,0.480783383952243,TRUE,TRUE
5000,500,105,500,200000,2,0.001,"AIW-N",1.277,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0977259332532136,0.074494557861009,0.645037296347923,0.625581452988475,0.01,9.97907081961228,14.2101968471279,1,1,1,0,0.5,FALSE,0.480783383952243,TRUE,TRUE
5000,2000,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.208,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0894290327106451,0.066706720777217,0.685930310499871,0.63084129600569,NA,NA,NA,5,2,2,0,1,TRUE,0.985081707561939,FALSE,TRUE
5000,2000,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0410000000000004,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0894290327106451,0.066706720777217,0.685930310499871,0.63084129600569,NA,NA,NA,5,4,2,2,1,TRUE,0.99639057836662,FALSE,TRUE
5000,2000,105,500,200000,2,0.001,"collapsed-R",0.307,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0894290327106451,0.066706720777217,0.685930310499871,0.63084129600569,0.01,12.9854600643299,21.7766165278813,5,1,1,0,0.5,FALSE,0.480783383952243,TRUE,TRUE
5000,2000,105,500,200000,2,0.001,"AIW-N",1.386,124,271,2.32165362949807e-05,11.5079935839125,8.22012627650245,0.0894290327106451,0.066706720777217,0.685930310499871,0.63084129600569,0.01,19.0247120508458,27.0911899604044,1,1,1,0,0.5,FALSE,0.480783383952243,TRUE,TRUE
