"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
5000,100,104,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.133803803697218,0.105827307923611,0.518903345780134,0.651864028786925,NA,NA,NA,5,2,2,0,1,TRUE,0.997645870772061,FALSE,TRUE
5000,100,104,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0220000000000002,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.133803803697218,0.105827307923611,0.518903345780134,0.651864028786925,NA,NA,NA,5,5,2,3,1,TRUE,0.999999999607973,FALSE,TRUE
5000,100,104,500,200000,2,0.001,"collapsed-R",0.569,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.133803803697218,0.105827307923611,0.518903345780134,0.651864028786925,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.499440967681341,TRUE,TRUE
5000,100,104,500,200000,2,0.001,"AIW-N",1.188,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.133803803697218,0.105827307923611,0.518903345780134,0.651864028786925,0.01,1.06734833616194,1.5199040306946,1,1,1,0,0.5,FALSE,0.499440967681341,TRUE,TRUE
5000,500,104,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0993852843707683,0.0757662213661054,0.646738776352322,0.598001124754247,NA,NA,NA,5,2,2,0,1,TRUE,0.997645870772061,FALSE,TRUE
5000,500,104,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0250000000000004,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0993852843707683,0.0757662213661054,0.646738776352322,0.598001124754247,NA,NA,NA,5,3,2,1,1,TRUE,0.999993815355373,FALSE,TRUE
5000,500,104,500,200000,2,0.001,"collapsed-R",0.333,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0993852843707683,0.0757662213661054,0.646738776352322,0.598001124754247,0.01,6.63176527965374,11.1214703739793,5,1,1,0,0.5,FALSE,0.499440967681341,TRUE,TRUE
5000,500,104,500,200000,2,0.001,"AIW-N",1.188,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0993852843707683,0.0757662213661054,0.646738776352322,0.598001124754247,0.01,12.0238196511052,17.1219191831739,1,1,1,0,0.5,FALSE,0.499440967681341,TRUE,TRUE
5000,2000,104,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.197,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0896942628530493,0.0667412005791422,0.692184282458592,0.594784305300584,NA,NA,NA,5,2,2,0,1,TRUE,0.997645870772061,FALSE,TRUE
5000,2000,104,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0800000000000001,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0896942628530493,0.0667412005791422,0.692184282458592,0.594784305300584,NA,NA,NA,5,4,2,2,1,TRUE,0.999971664362741,FALSE,TRUE
5000,2000,104,500,200000,2,0.001,"collapsed-R",0.464,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0896942628530493,0.0667412005791422,0.692184282458592,0.594784305300584,0.01,21.7918419049573,36.5449188746134,5,1,1,0,0.5,FALSE,0.499440967681341,TRUE,TRUE
5000,2000,104,500,200000,2,0.001,"AIW-N",1.333,124,381,-2.11060329184057e-05,11.5078704997005,8.21978853366919,0.0896942628530493,0.0667412005791422,0.692184282458592,0.594784305300584,0.01,26.3591609171785,37.5354451460621,1,1,1,0,0.5,FALSE,0.499440967681341,TRUE,TRUE
