"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
200,100,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.195,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.105995496546615,0.0843117174095731,0.815221662651185,0.508793586115872,NA,NA,NA,5,2,2,0,1,TRUE,0.74988799945429,FALSE,TRUE
200,100,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0310000000000001,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.105995496546615,0.0843117174095731,0.815221662651185,0.508793586115872,NA,NA,NA,5,5,2,3,1,TRUE,0.74999987454027,FALSE,TRUE
200,100,101,500,200000,2,0.001,"collapsed-R",0.595999999999999,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.105995496546615,0.0843117174095731,0.815221662651185,0.508793586115872,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.249948082077585,TRUE,TRUE
200,100,101,500,200000,2,0.001,"AIW-N",1.351,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.105995496546615,0.0843117174095731,0.815221662651185,0.508793586115872,0.01,4.02265548129162,5.72826140535927,1,1,1,0,0.5,FALSE,0.249948082077585,TRUE,TRUE
200,500,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.195,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0627047405761647,0.0494052165039892,0.927324089203314,0.269190755027724,NA,NA,NA,5,2,2,0,1,TRUE,0.74988799945429,FALSE,TRUE
200,500,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.016,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0627047405761647,0.0494052165039892,0.927324089203314,0.269190755027724,NA,NA,NA,5,2,2,0,1,TRUE,0.750451204045146,FALSE,TRUE
200,500,101,500,200000,2,0.001,"collapsed-R",0.655,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0627047405761647,0.0494052165039892,0.927324089203314,0.269190755027724,0.004,36.6467259172325,61.4565593631989,5,1,1,0,0.5,FALSE,0.249948082077585,TRUE,TRUE
200,500,101,500,200000,2,0.001,"AIW-N",1.079,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0627047405761647,0.0494052165039892,0.927324089203314,0.269190755027724,0.006,50.2297586960311,71.5271763831483,1,1,1,0,0.5,FALSE,0.249948082077585,TRUE,TRUE
200,2000,101,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.195,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0475939783686927,0.0373236215131981,0.956449334204087,0.237092493108976,NA,NA,NA,5,2,2,0,1,TRUE,0.74988799945429,FALSE,TRUE
200,2000,101,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0229999999999997,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0475939783686927,0.0373236215131981,0.956449334204087,0.237092493108976,NA,NA,NA,5,2,2,0,1,TRUE,0.750704406367395,FALSE,TRUE
200,2000,101,500,200000,2,0.001,"collapsed-R",0.999,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0475939783686927,0.0373236215131981,0.956449334204087,0.237092493108976,0.001,93.5077716665426,156.812533084792,5,2,2,0,1,TRUE,0.745979463238204,FALSE,TRUE
200,2000,101,500,200000,2,0.001,"AIW-N",1.11,124,47,0.000772823229855762,11.5100752333302,8.22583676465588,0.0475939783686927,0.0373236215131981,0.956449334204087,0.237092493108976,0.001,162.10500993039,230.837534140875,5,2,2,0,1,TRUE,0.750705124489991,FALSE,TRUE
