"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
1,100,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.091847394730563,0.0730307861304684,0.870914024152003,0.384982727065519,NA,NA,NA,5,2,2,0,1,TRUE,0.626402997100526,FALSE,TRUE
1,100,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0270000000000001,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.091847394730563,0.0730307861304684,0.870914024152003,0.384982727065519,NA,NA,NA,5,4,2,2,1,TRUE,0.62502042242947,FALSE,TRUE
1,100,105,500,200000,2,0.001,"collapsed-R",0.57,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.091847394730563,0.0730307861304684,0.870914024152003,0.384982727065519,0.01,1.30809049528274,2.19366776058916,5,1,1,0,0.5,FALSE,0.124999232005129,TRUE,TRUE
1,100,105,500,200000,2,0.001,"AIW-N",1.218,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.091847394730563,0.0730307861304684,0.870914024152003,0.384982727065519,0.01,5.82208755586168,8.29065267954704,1,1,1,0,0.5,FALSE,0.124999232005129,TRUE,TRUE
1,500,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.0465057061319114,0.0368694367965364,0.962308793001888,0.20830591583504,NA,NA,NA,5,2,2,0,1,TRUE,0.626402997100526,FALSE,TRUE
1,500,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0129999999999999,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.0465057061319114,0.0368694367965364,0.962308793001888,0.20830591583504,NA,NA,NA,5,2,2,0,1,TRUE,0.626124441696695,FALSE,TRUE
1,500,105,500,200000,2,0.001,"collapsed-R",0.843,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.0465057061319114,0.0368694367965364,0.962308793001888,0.20830591583504,0.004,75.9635966937015,127.390951655337,5,2,2,0,1,TRUE,0.624854960549564,FALSE,TRUE
1,500,105,500,200000,2,0.001,"AIW-N",1.077,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.0465057061319114,0.0368694367965364,0.962308793001888,0.20830591583504,0.004,126.629336487032,180.320175157534,4,2,2,0,1,TRUE,0.625662763470363,FALSE,TRUE
1,2000,105,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.029179601632599,0.0231431203964288,0.984795518742076,0.134083712124929,NA,NA,NA,5,2,2,0,1,TRUE,0.626402997100526,FALSE,TRUE
1,2000,105,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0179999999999998,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.029179601632599,0.0231431203964288,0.984795518742076,0.134083712124929,NA,NA,NA,5,2,2,0,1,TRUE,0.626241554610792,FALSE,TRUE
1,2000,105,500,200000,2,0.001,"collapsed-R",1.032,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.029179601632599,0.0231431203964288,0.984795518742076,0.134083712124929,0.001,374.705775773184,628.381585971629,5,2,2,0,1,TRUE,0.626621216114439,FALSE,TRUE
1,2000,105,500,200000,2,0.001,"AIW-N",1.057,124,317,-2.38101535687044e-05,11.5078629903274,8.21976792763217,0.029179601632599,0.0231431203964288,0.984795518742076,0.134083712124929,0.001,420.01624587352,598.103134123892,5,2,2,0,1,TRUE,0.626240771652794,FALSE,TRUE
