"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
1000,100,103,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.247,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.116637912706088,0.0924664147419408,0.7191080408739,0.617353341997822,NA,NA,NA,5,2,2,0,1,TRUE,0.615340222250134,FALSE,TRUE
1000,100,103,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0379999999999994,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.116637912706088,0.0924664147419408,0.7191080408739,0.617353341997822,NA,NA,NA,5,5,2,3,1,TRUE,0.710834800343738,FALSE,TRUE
1000,100,103,500,200000,2,0.001,"collapsed-R",0.514,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.116637912706088,0.0924664147419408,0.7191080408739,0.617353341997822,0.01,1,1.677,5,1,1,0,0.5,FALSE,0.250584525910187,TRUE,TRUE
1000,100,103,500,200000,2,0.001,"AIW-N",1.526,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.116637912706088,0.0924664147419408,0.7191080408739,0.617353341997822,0.01,1.63498741189698,2.32822207454129,1,1,1,0,0.5,FALSE,0.250584525910187,TRUE,TRUE
1000,500,103,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.247,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0817658480985532,0.0642096073430829,0.836406883878219,0.54162880160014,NA,NA,NA,5,2,2,0,1,TRUE,0.615340222250134,FALSE,TRUE
1000,500,103,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0209999999999999,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0817658480985532,0.0642096073430829,0.836406883878219,0.54162880160014,NA,NA,NA,5,4,2,2,1,TRUE,0.732756569802823,FALSE,TRUE
1000,500,103,500,200000,2,0.001,"collapsed-R",0.295,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0817658480985532,0.0642096073430829,0.836406883878219,0.54162880160014,0.01,13.8985462601741,23.3078620783119,5,1,1,0,0.5,FALSE,0.250584525910187,TRUE,TRUE
1000,500,103,500,200000,2,0.001,"AIW-N",1.209,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0817658480985532,0.0642096073430829,0.836406883878219,0.54162880160014,0.01,19.8131494780912,28.2139248568019,1,1,1,0,0.5,FALSE,0.250584525910187,TRUE,TRUE
1000,2000,103,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.247,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0718683819667845,0.0556949634577043,0.869152543485966,0.504893712620365,NA,NA,NA,5,2,2,0,1,TRUE,0.615340222250134,FALSE,TRUE
1000,2000,103,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0180000000000007,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0718683819667845,0.0556949634577043,0.869152543485966,0.504893712620365,NA,NA,NA,5,3,2,1,1,TRUE,0.680792128965804,FALSE,TRUE
1000,2000,103,500,200000,2,0.001,"collapsed-R",0.542,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0718683819667845,0.0556949634577043,0.869152543485966,0.504893712620365,0.004,27.9792680733468,46.9212325590026,5,1,1,0,0.5,FALSE,0.250584525910187,TRUE,TRUE
1000,2000,103,500,200000,2,0.001,"AIW-N",1.125,124,418,4.22617480668304e-05,11.5080464726217,8.22027139986275,0.0718683819667845,0.0556949634577043,0.869152543485966,0.504893712620365,0.004,32.2616314056994,45.940563121716,1,1,1,0,0.5,FALSE,0.250584525910187,TRUE,TRUE
