"T_generations","N0","panel_seed","J","N","true_L","h2","method","fit_seconds","causal_1","causal_2","causal_LD","expected_z_stronger","expected_z_weaker","ld_rmse","ld_mae","ld_correlation","maximum_ld_error","selected_lambda","raw_eta0","eta0_used","selected_model_L","reported_L","true_sets","false_sets","causal_power","all_causal_covered","mean_causal_pip","fallback","converged"
200,100,102,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.107050056360969,0.0846090963291094,0.786434833877425,0.492372427236656,NA,NA,NA,5,2,2,0,1,TRUE,0.51456233502454,FALSE,TRUE
200,100,102,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0209999999999999,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.107050056360969,0.0846090963291094,0.786434833877425,0.492372427236656,NA,NA,NA,5,2,2,0,1,TRUE,0.526877012204424,FALSE,TRUE
200,100,102,500,200000,2,0.001,"collapsed-R",0.452,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.107050056360969,0.0846090963291094,0.786434833877425,0.492372427236656,0.01,1.80965526660375,3.03479188209448,5,1,1,0,0.5,FALSE,0.0400070434294703,TRUE,TRUE
200,100,102,500,200000,2,0.001,"AIW-N",1.151,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.107050056360969,0.0846090963291094,0.786434833877425,0.492372427236656,0.01,3.55176030007077,5.05770666730078,1,1,1,0,0.5,FALSE,0.0400070434294703,TRUE,TRUE
200,500,102,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0581413566012035,0.0457841782133733,0.925752480492559,0.260996394521648,NA,NA,NA,5,2,2,0,1,TRUE,0.51456233502454,FALSE,TRUE
200,500,102,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.0179999999999998,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0581413566012035,0.0457841782133733,0.925752480492559,0.260996394521648,NA,NA,NA,5,2,2,0,1,TRUE,0.529828324806386,FALSE,TRUE
200,500,102,500,200000,2,0.001,"collapsed-R",0.576,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0581413566012035,0.0457841782133733,0.925752480492559,0.260996394521648,0.006,65.0220587744292,109.041992564718,5,1,1,0,0.5,FALSE,0.0400070434294703,TRUE,TRUE
200,500,102,500,200000,2,0.001,"AIW-N",1.256,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0581413566012035,0.0457841782133733,0.925752480492559,0.260996394521648,0.006,93.2730375839319,132.820805519519,2,2,2,0,1,TRUE,0.526610460463219,FALSE,TRUE
200,2000,102,500,200000,2,0.001,"SuSiE-RSS: in-sample R",0.192,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0455354980144992,0.0356930580674805,0.952034063279463,0.235453792890543,NA,NA,NA,5,2,2,0,1,TRUE,0.51456233502454,FALSE,TRUE
200,2000,102,500,200000,2,0.001,"SuSiE-RSS: reference R0",0.00999999999999979,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0455354980144992,0.0356930580674805,0.952034063279463,0.235453792890543,NA,NA,NA,5,2,2,0,1,TRUE,0.524167304265276,FALSE,TRUE
200,2000,102,500,200000,2,0.001,"collapsed-R",0.659999999999999,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0455354980144992,0.0356930580674805,0.952034063279463,0.235453792890543,0.001,105.723988402212,177.29912855051,5,2,2,0,1,TRUE,0.411730969404276,FALSE,TRUE
200,2000,102,500,200000,2,0.001,"AIW-N",0.915000000000001,124,411,6.24808229167115e-05,11.5081026211375,8.22042546585744,0.0455354980144992,0.0356930580674805,0.952034063279463,0.235453792890543,0.001,168.701555903,240.231015605872,5,2,2,0,1,TRUE,0.524160410487002,FALSE,TRUE
