J,panel_seed,true_eta0,true_L,true_lambda,h2,N,N0,causal,maximum_abs_causal_ld,minimum_expected_abs_z,maximum_expected_abs_z,achieved_h2,method,raw_eta0,selected_lambda,selected_model_L,raw_pure_L,eta0_boundary,converged,fit_seconds
1000,52,500,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,collapsed-R,305.363234214965,0.002,5,1,interior,TRUE,1.482
1000,52,500,2,0.001,0.001,200000,2000,249;360,0.000143761098041723,8.22104478591922,11.5083283368267,0.001,AIW-N,433.122394492147,0.002,5,3,interior,TRUE,2.941
1000,52,500,2,0.001,0.001,200000,2000,249;360,0.000143761098041723,8.22104478591922,11.5083283368267,0.001,collapsed-R,309.90173492299,0.002,5,2,interior,TRUE,1.284
1000,52,500,3,0.001,0.001,200000,2000,249;360;603,0.00980134896719442,4.52446410642434,10.8733138108775,0.001,AIW-N,319.247117882078,0.002,3,2,interior,TRUE,3.34299999999999
1000,52,500,3,0.001,0.001,200000,2000,249;360;603,0.00980134896719442,4.52446410642434,10.8733138108775,0.001,collapsed-R,276.029853316101,0.002,5,2,interior,TRUE,1.231
1000,52,1000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,601.641122271339,0.001,5,1,interior,TRUE,2.76599999999999
1000,52,1000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,collapsed-R,494.64638644299,0.001,5,1,interior,TRUE,0.844000000000008
1000,52,1000,2,0.001,0.001,200000,2000,249;360,0.000466018655102724,8.21639766620548,11.5066349672706,0.001,AIW-N,718.170542777348,0.001,5,2,interior,TRUE,2.8
1000,52,1000,2,0.001,0.001,200000,2000,249;360,0.000466018655102724,8.21639766620548,11.5066349672706,0.001,collapsed-R,595.469126045638,0.001,5,2,interior,TRUE,0.826000000000008
1000,52,1000,3,0.001,0.001,200000,2000,249;360;674,0.00724349855807895,4.54619390919229,10.86252068742,0.001,AIW-N,517.966285868144,0.001,3,3,interior,TRUE,3.072
1000,52,1000,3,0.001,0.001,200000,2000,249;360;674,0.00724349855807895,4.54619390919229,10.86252068742,0.001,collapsed-R,518.436775923444,0.001,5,3,interior,TRUE,1.059
1000,52,2000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,461.204252266455,0.001,4,1,interior,TRUE,3.04400000000001
1000,52,2000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,collapsed-R,474.677274694551,0.001,5,1,interior,TRUE,1.387
1000,52,2000,2,0.001,0.001,200000,2000,249;579,1.60616751371258e-05,8.21982697276006,11.507884507937,0.001,AIW-N,504.992125603778,0.001,5,2,interior,TRUE,2.955
1000,52,2000,2,0.001,0.001,200000,2000,249;579,1.60616751371258e-05,8.21982697276006,11.507884507937,0.001,collapsed-R,511.944108459861,0.001,5,2,interior,TRUE,1.271
1000,52,2000,3,0.001,0.001,200000,2000,249;579;917,0.012031774865947,4.84893289767092,10.8641656822363,0.001,AIW-N,513.417469154298,0.001,3,2,interior,TRUE,2.708
1000,52,2000,3,0.001,0.001,200000,2000,249;579;917,0.012031774865947,4.84893289767092,10.8641656822363,0.001,collapsed-R,446.328730844136,0.001,5,2,interior,TRUE,1.042
1000,52,5000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,AIW-N,2464.11708782443,0.001,3,1,interior,TRUE,2.78
1000,52,5000,1,0.001,0.001,200000,2000,249,0,14.142135623731,14.142135623731,0.001,collapsed-R,2895.26422772249,0.001,5,1,interior,TRUE,1.242
1000,52,5000,2,0.001,0.001,200000,2000,249;758,0.000159916497490275,8.2187307144677,11.5074850210044,0.001,AIW-N,3342.51524092338,0.001,4,2,interior,TRUE,2.993
1000,52,5000,2,0.001,0.001,200000,2000,249;758,0.000159916497490275,8.2187307144677,11.5074850210044,0.001,collapsed-R,4089.87069885731,0.001,5,2,interior,TRUE,1.38200000000001
1000,52,5000,3,0.001,0.001,200000,2000,249;758;502,0.00235470159652057,4.67069399386449,10.8604228625541,0.001,AIW-N,3484.88848616308,0.001,5,3,interior,TRUE,3.536
1000,52,5000,3,0.001,0.001,200000,2000,249;758;502,0.00235470159652057,4.67069399386449,10.8604228625541,0.001,collapsed-R,4192.47108639629,0.001,5,3,interior,TRUE,1.592
