J,panel_seed,true_eta0,true_L,true_lambda,h2,N,N0,causal,maximum_abs_causal_ld,minimum_expected_abs_z,maximum_expected_abs_z,achieved_h2,method,raw_eta0,selected_lambda,selected_model_L,raw_pure_L,eta0_boundary,converged,fit_seconds
2000,52,20,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,16.193877654711,0.008,1,1,interior,TRUE,7.91
2000,52,20,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,3.87237673634794,0.006,5,0,interior,TRUE,1.967
2000,52,20,2,0.001,0.001,200000,2000,497;1091,0.000805090294674133,8.21381274343847,11.5056933507621,0.001,AIW-N,14.4790332099276,0.006,1,1,interior,TRUE,6.797
2000,52,20,2,0.001,0.001,200000,2000,497;1091,0.000805090294674133,8.21381274343847,11.5056933507621,0.001,collapsed-R,5.31414458742046,0.006,5,0,interior,TRUE,1.607
2000,52,20,3,0.001,0.001,200000,2000,497;1091;1779,0.0100978918073702,4.75109204824227,10.8842249799205,0.001,AIW-N,13.9652237165262,0.006,1,1,interior,TRUE,7.25
2000,52,20,3,0.001,0.001,200000,2000,497;1091;1779,0.0100978918073702,4.75109204824227,10.8842249799205,0.001,collapsed-R,5.45454882376955,0.006,5,0,interior,TRUE,1.68
2000,52,50,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,27.4979911579854,0.004,1,1,interior,TRUE,9.01
2000,52,50,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,17.2731446074848,0.004,5,1,interior,TRUE,1.684
2000,52,50,2,0.001,0.001,200000,2000,497;1570,0.00188495119358875,8.20557626984367,11.5026944917937,0.001,AIW-N,20.4074237333774,0.004,1,1,interior,TRUE,8.68
2000,52,50,2,0.001,0.001,200000,2000,497;1570,0.00188495119358875,8.20557626984367,11.5026944917937,0.001,collapsed-R,14.1410117657619,0.004,5,0,interior,TRUE,1.622
2000,52,50,3,0.001,0.001,200000,2000,497;1570;1827,0.0171027901649254,4.69646203749117,10.8102941163975,0.001,AIW-N,18.0079272586955,0.004,1,1,interior,TRUE,7.80199999999999
2000,52,50,3,0.001,0.001,200000,2000,497;1570;1827,0.0171027901649254,4.69646203749117,10.8102941163975,0.001,collapsed-R,12.2741608282063,0.004,5,0,interior,TRUE,1.64
2000,52,100,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,78.7453911387984,0.002,1,1,interior,TRUE,8.111
2000,52,100,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,71.1325901757806,0.002,5,1,interior,TRUE,2.32600000000001
2000,52,100,2,0.001,0.001,200000,2000,497;1125,0.000607603660174581,8.22457838440533,11.5096164230051,0.001,AIW-N,76.921956765332,0.002,2,2,interior,TRUE,7.01000000000001
2000,52,100,2,0.001,0.001,200000,2000,497;1125,0.000607603660174581,8.22457838440533,11.5096164230051,0.001,collapsed-R,42.8167520031603,0.002,5,1,interior,TRUE,2.07499999999999
2000,52,100,3,0.001,0.001,200000,2000,497;1125;956,0.0210991305896223,4.46412320577174,10.8238291451043,0.001,AIW-N,70.3580177460927,0.002,2,2,interior,TRUE,7.61000000000001
2000,52,100,3,0.001,0.001,200000,2000,497;1125;956,0.0210991305896223,4.46412320577174,10.8238291451043,0.001,collapsed-R,40.3168122836044,0.002,5,1,interior,TRUE,1.946
2000,52,200,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,222.7710139813,0.002,5,1,interior,TRUE,6.22799999999999
2000,52,200,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,162.040277737261,0.002,5,1,interior,TRUE,2.102
2000,52,200,2,0.001,0.001,200000,2000,497;1267,0.00116873066280646,8.21103983315096,11.5046834993049,0.001,AIW-N,197.475346888933,0.002,5,2,interior,TRUE,7.932
2000,52,200,2,0.001,0.001,200000,2000,497;1267,0.00116873066280646,8.21103983315096,11.5046834993049,0.001,collapsed-R,99.9041700957575,0.002,5,1,interior,TRUE,2.03
2000,52,200,3,0.001,0.001,200000,2000,497;1267;1806,0.00990171789927971,4.77792223073136,10.8529634217315,0.001,AIW-N,158.506498380716,0.002,3,3,interior,TRUE,6.161
2000,52,200,3,0.001,0.001,200000,2000,497;1267;1806,0.00990171789927971,4.77792223073136,10.8529634217315,0.001,collapsed-R,80.854314604601,0.002,5,1,interior,TRUE,2.309
